,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37
608,0,1,1,2,3,2,4,0,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,1,1,2,4,4,0,0,0,0,3,2,0,0,3,2,3,2,3,2,0,2,2,1,2,1,1,1,2,0,2,3,3,0,2,2,3,3,0,3,1,0,2,1,1,0
609,0,1,1,2,3,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,1,1,2,2,3,3,0,3,1,2,2,1,3,1,3,0,0,3,1,0,3,3,3,3,0,2,0,0,0,1,3,2,2,2,3,3,3
610,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,2,0,2,2,1,0,0,2,0,1,2,0,1,1,0,2,1,2,2,1,3,0,2,0,1,1,2,0,3,0,2,3,1,0,1,0,0
611,0,0,2,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,1,3,3,6,1,0,0,1,2,1,2,0,2,2,0,1,2,3,3,1,1,0,1,2,1,0,2,0,2,0,1,3,3,2,3,1,2,2,2,0,3,0,1,2
612,0,0,2,3,4,5,5,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,1,1,2,0,0,2,0,3,0,2,0,3,3,1,2,3,3,2,1,2,3,2,1,3,0,3,2,0,0,2,0,2,2,1,3,0,3,1,0,0,0,3
613,0,1,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,4,1,3,3,0,0,0,0,2,0,0,1,3,2,0,0,2,1,3,1,3,1,3,2,2,2,0,1,0,2,2,3,3,0,3,1,2,1,3,3,3,2,3
614,0,1,1,2,3,2,4,0,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,3,3,4,0,0,0,1,1,3,0,1,1,2,1,3,1,1,3,0,1,3,3,2,0,0,0,3,3,3,1,3,3,0,3,2,0,1,1,1,0,2,3,0
615,0,0,2,3,2,0,0,7,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,0,1,1,1,6,1,0,0,3,1,0,3,1,3,0,3,3,2,3,3,2,3,3,3,3,2,2,2,0,2,1,0,3,3,0,0,0,3,1,1,2,2,2,3,3
616,0,1,1,2,2,0,3,7,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,0,1,3,3,6,1,0,0,1,2,0,0,2,0,1,3,0,3,0,1,0,1,0,3,3,0,0,1,1,1,1,1,2,3,2,3,0,1,2,0,1,2,0,0,1
617,0,0,2,3,4,5,5,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,1,1,2,0,0,1,2,3,3,2,0,3,1,1,3,0,2,0,3,0,2,0,2,1,0,1,1,3,0,3,0,1,2,2,1,3,1,1,2,0,2,2
618,0,1,0,0,0,4,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,1,2,2,1,2,0,1,3,3,3,0,2,2,2,2,3,3,2,0,3,0,1,1,1,1,0,3,0,2,0,3,3,1,2,3,1,3
619,0,1,1,2,3,2,3,6,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,1,2,0,3,1,2,2,1,1,0,1,0,2,1,2,2,3,1,1,0,2,3,1,0,0,3,1,2,3,3,2,0,2,3,0,2,2
620,0,0,2,3,4,5,5,5,122,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,2,0,2,2,1,2,1,1,1,3,2,3,3,0,3,3,1,1,3,2,2,2,2,2,2,3,3,0,2,3,2,1,2,2,1,0,3
621,0,0,2,3,4,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,2,2,0,1,2,3,0,1,0,2,0,2,0,2,1,2,1,1,1,2,1,1,3,2,0,1,2,1,0,0,1,0,2,1,0,2,2
622,0,0,2,3,4,5,5,5,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,0,2,2,3,2,2,0,3,0,3,0,0,2,2,1,3,0,0,1,3,1,3,3,3,0,3,0,1,0,1,3,0,0,3,2,0,2
623,0,0,2,3,4,0,0,5,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,0,3,1,2,0,4,0,0,1,3,2,2,2,3,2,1,3,0,0,1,2,0,2,2,0,0,2,2,2,2,2,1,1,2,2,3,3,2,3,0,3,0,1,3,3
624,0,1,0,0,0,4,1,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,0,1,0,1,3,1,3,0,1,3,2,1,1,0,3,1,3,3,2,0,1,3,1,0,0,1,3,0,0,1,1,3,3,3,0,0,2
625,0,1,1,2,3,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,2,3,3,1,1,1,0,2,0,2,0,1,1,2,2,0,0,3,3,2,2,3,2,2,0,2,1,0,0,3,0,3,1,2,0,0,3
626,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,3,0,1,2,2,2,3,3,3,1,2,2,3,2,1,0,0,2,2,1,1,1,1,0,2,1,1,2,1,2,3,2,0,0,2,3,0
627,0,0,0,1,1,1,6,4,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,4,5,3,3,0,0,2,3,3,1,2,1,3,2,3,1,0,0,0,3,2,0,2,1,3,1,1,0,0,0,2,0,0,2,0,1,2,2,0,3,1,2,3
628,0,1,1,0,0,4,1,3,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,4,6,0,0,1,3,3,2,2,0,0,3,1,1,1,0,2,2,3,1,3,1,0,0,0,2,3,3,1,3,1,2,2,0,2,2,0,1,3,0,0
629,0,0,2,3,4,5,5,5,77,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,1,2,0,0,1,3,1,2,3,1,3,0,0,0,3,2,0,1,3,2,3,0,1,0,2,3,2,1,2,1,0,2,3,3,0,3,3,1,0,3,2
630,0,0,2,3,4,5,5,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,2,1,2,0,0,2,1,2,0,2,0,1,2,3,2,2,1,3,3,1,2,2,1,0,2,2,2,0,1,1,0,1,3,1,3,3,2,3,1,0,2,0
631,0,0,0,1,1,1,6,4,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,7,0,0,2,0,0,1,1,3,0,0,0,0,0,0,3,1,2,1,1,3,2,2,1,2,0,2,3,2,1,1,0,1,0,3,1,3,0,0,1,3,0,0,1,2,0,3,0
632,0,0,0,1,1,3,2,1,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,1,0,0,2,1,0,1,0,1,0,3,0,1,1,2,1,1,1,3,2,3,0,3,1,2,1,1,0,3,1,2,2,2,1,3,3
633,0,1,0,0,0,4,1,3,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,1,0,2,3,1,3,0,0,3,0,2,3,2,3,1,1,3,0,1,3,1,0,0,2,3,2,1,2,0,0,2,2,1,2,0,1,2
634,0,1,1,2,3,2,4,0,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,3,3,6,0,0,0,3,0,3,1,3,3,2,3,0,2,2,0,0,3,3,2,2,3,3,2,2,2,3,2,0,1,2,0,2,0,0,0,2,3,2,0,0
635,0,0,2,3,2,0,0,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,3,1,1,1,2,0,0,0,0,0,1,2,1,1,3,3,0,1,0,2,2,2,2,3,2,0,3,0,0,3,2,1,0,2,1,3,0,2,3,1,3,1,0,3
636,0,0,2,3,2,0,0,7,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,3,1,1,1,1,0,0,1,0,2,3,1,3,3,1,0,2,1,2,3,1,0,1,1,1,0,3,1,0,0,3,0,0,2,2,2,3,1,1,2,3,0,3,3
637,0,1,0,0,0,4,1,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,1,3,0,2,2,3,1,2,2,0,3,3,3,3,0,0,1,0,1,2,1,0,2,1,3,1,2,0,0,1,3,2,0,2,0,2,0
638,0,1,1,2,3,2,4,0,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,0,0,3,1,1,0,2,0,2,0,3,0,3,3,0,3,0,1,2,0,3,0,3,0,2,1,2,1,1,3,2,2,2,1,3,1,1
639,0,1,1,2,3,2,3,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,0,0,0,2,1,0,2,3,1,0,1,0,0,0,0,2,1,3,2,3,3,1,0,0,1,1,2,1,0,1,0,1,1,3,0,1,2
640,0,0,2,3,2,0,0,7,76,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,1,3,1,6,1,0,0,0,3,0,2,3,1,2,0,0,2,0,0,3,0,2,0,1,1,1,0,0,0,2,1,0,0,1,2,1,0,0,1,1,0,3,0,2
641,0,1,0,0,0,1,6,4,-1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,1,2,4,1,1,3,0,0,2,1,0,2,3,2,0,0,2,1,0,0,0,1,2,0,1,2,3,1,2,0,0,0,2,0,2,3,0,3,2,2,1,2,2,0,3
642,0,0,2,3,2,0,0,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,3,1,1,1,2,0,0,3,1,0,0,1,2,2,2,0,3,0,3,1,2,1,2,1,0,2,3,1,3,0,2,1,3,2,1,2,3,3,2,3,0,0,3,1
643,0,0,2,3,2,0,0,7,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,3,1,1,6,1,0,0,2,1,2,1,2,3,2,1,3,0,3,1,2,0,0,0,2,2,3,2,0,1,0,0,1,3,2,0,3,2,3,2,2,2,1,3,0
644,0,0,0,1,1,3,2,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,2,0,2,0,2,1,0,2,0,0,1,0,1,3,0,1,0,0,2,1,2,1,0,2,0,0,3,0,2,2,3,1,0,2,3,0
645,0,1,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,2,4,1,3,3,0,0,3,2,2,3,3,2,0,2,3,0,2,2,3,3,3,2,2,1,2,2,3,1,3,1,1,0,1,1,0,0,0,3,3,0,0,0,0
646,0,1,1,2,3,2,4,0,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,1,1,2,4,4,0,0,0,2,2,0,3,3,2,3,2,2,2,2,1,3,3,2,2,1,3,1,2,3,1,0,1,3,0,0,2,1,0,2,3,3,0,3,3,2
647,0,0,2,3,4,5,5,5,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,0,1,2,0,3,3,2,2,3,0,1,3,3,2,1,1,3,2,1,0,3,0,0,3,3,1,0,3,3,2,1,3,0,2,1,0,0
648,0,0,2,3,4,5,5,5,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,2,2,3,0,2,0,0,1,2,2,2,3,2,2,3,3,2,0,1,0,0,3,2,1,0,2,2,0,1,1,1,2,2,1,3,0,1
649,0,0,2,3,2,0,0,7,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,3,1,1,6,1,0,0,0,0,3,1,3,0,1,2,0,0,3,3,1,2,1,3,3,3,0,2,2,2,1,1,1,3,1,1,3,2,1,0,2,2,3,3,3
650,0,1,1,2,3,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,0,3,0,0,1,0,0,2,3,2,0,1,3,1,1,3,0,3,3,0,2,2,0,2,3,3,2,1,3,0,3,3,1,1,0,2,2
651,0,0,0,1,1,3,2,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,3,0,3,1,1,2,3,3,2,3,1,3,2,1,3,1,3,0,2,3,1,3,2,0,1,0,3,0,1,3,2,2,3,3,1,2
652,0,1,0,0,0,4,1,3,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,1,3,0,3,1,1,2,3,2,1,2,1,0,3,3,2,3,2,2,3,3,1,2,1,2,2,2,1,3,0,2,2,1,3,1,2,1
653,0,0,2,3,4,5,5,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,1,1,2,0,0,3,2,0,1,2,0,3,3,0,3,0,0,3,1,0,2,1,2,3,1,3,2,2,0,1,2,1,0,3,3,2,2,0,3,0,0,1
654,0,1,1,2,3,2,4,0,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,0,0,1,1,0,2,0,2,1,2,3,3,3,3,3,0,3,3,2,0,1,3,3,2,0,3,1,1,2,3,2,0,1,1,2,1,0
655,0,0,0,1,1,3,2,1,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,2,2,0,1,2,1,3,2,2,0,1,0,1,2,2,0,2,3,1,3,2,1,3,0,2,3,2,3,3,0,1,3,1,0,1,3,2
656,0,1,1,2,3,2,4,0,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,2,0,1,1,2,3,2,2,1,0,3,1,0,3,2,3,1,1,0,0,2,3,0,0,2,2,0,0,3,0,1,2,0,1,1,2,2
657,0,1,0,0,0,4,1,3,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,0,2,2,1,1,1,0,1,1,3,3,3,0,3,2,2,3,0,2,3,1,2,3,3,2,3,2,1,2,3,1,0,2,3,1,1,1
658,0,1,0,0,0,1,6,4,106,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,4,5,3,3,0,0,2,0,2,0,1,2,0,3,1,1,1,1,3,3,3,3,1,0,0,1,0,3,0,3,1,0,0,0,3,0,3,3,3,1,3,2,2
659,0,0,2,3,4,5,5,5,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,2,3,2,3,1,3,0,3,0,1,0,1,3,1,2,0,2,1,0,2,1,3,0,1,0,0,3,3,3,1,1,1,1,0,3,0,0
660,0,1,1,2,3,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,3,1,2,2,2,1,3,3,3,1,3,1,3,1,0,1,3,3,1,1,0,2,2,1,3,1,0,1,3,2,2,2,0,0,3,2,3
661,0,0,2,3,4,5,5,5,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,1,0,2,2,0,0,0,2,2,1,3,0,2,2,0,0,0,0,3,0,2,0,0,3,1,0,1,2,0,0,2,2,3,2,1,3,3
662,0,0,2,3,4,5,5,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,3,1,2,1,2,0,0,0,3,2,1,0,2,0,2,2,0,3,1,2,1,3,0,2,2,1,1,3,2,3,0,0,0,3,3,1,2,3,3,3,2,0,1,2
663,0,1,1,2,3,2,3,6,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,3,3,6,0,0,0,3,3,0,1,3,1,2,1,3,2,2,1,1,2,0,1,2,1,2,3,3,0,2,2,0,3,1,3,0,3,2,2,2,3,3,0,2
664,0,1,0,0,0,4,1,3,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,0,1,2,0,1,0,1,0,3,3,3,1,0,3,2,2,3,2,3,0,1,3,0,1,2,0,3,0,0,2,3,1,0,0,0,3,0
665,0,1,1,2,3,2,4,0,67,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,2,2,4,4,0,0,0,0,1,0,3,0,2,3,2,1,3,3,1,0,0,1,1,3,1,3,2,1,2,3,2,0,0,3,3,0,1,2,0,2,3,1,2,0
666,0,0,2,1,4,5,5,2,51,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5,7,0,1,0,3,1,1,1,2,0,0,3,1,1,0,0,1,3,1,0,1,0,1,3,3,1,2,1,1,1,3,2,0,1,3,0,0,2,1,3,0,2,0,1,2,0,2,2
667,0,0,2,3,2,0,0,7,108,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,0,1,3,1,6,1,0,0,0,3,1,0,0,3,0,3,1,1,1,1,2,3,1,1,2,0,0,0,1,2,0,2,0,2,3,3,1,3,2,3,0,1,0,0,0
668,0,0,0,1,1,3,2,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,3,3,1,2,3,1,0,3,0,2,0,0,3,3,3,0,3,1,0,2,1,1,3,2,1,2,2,0,3,1,0,2,1,0,3,1,2
669,0,0,0,1,1,3,2,1,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,3,2,2,1,1,0,3,3,3,1,1,1,3,1,1,0,0,1,3,3,1,2,1,2,0,3,0,2,3,0,2,3,3,2,1,1,2
670,0,0,2,3,2,0,0,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,3,1,1,1,2,0,0,3,1,1,2,1,2,3,0,1,2,1,2,2,1,1,3,1,3,3,2,2,3,1,1,2,0,1,1,2,1,0,1,2,3,1,0,0
671,0,1,1,2,3,2,3,6,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,4,4,0,0,0,0,3,1,2,1,1,2,2,0,1,2,2,3,1,1,1,3,2,3,2,3,1,0,3,1,0,0,1,3,0,2,2,2,1,2,0,1
672,0,1,1,2,3,2,4,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,1,2,4,4,0,0,0,0,0,1,3,1,0,1,3,1,3,3,3,3,3,2,3,3,0,1,0,2,3,0,1,0,1,2,2,2,3,3,0,0,1,3,3,3
673,0,1,1,2,3,2,3,6,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,2,0,1,0,2,1,0,1,2,3,2,0,1,0,1,1,2,3,3,1,0,0,0,0,0,1,3,3,2,2,1,2,3,0,0,0,2
674,0,0,2,3,4,5,5,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,3,1,3,0,0,1,1,1,3,1,0,1,2,3,2,2,1,0,2,1,0,0,0,3,0,3,1,1,2,0,1,1,1,1,1,1,1
675,0,0,2,3,4,5,5,5,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,1,0,1,0,0,3,1,2,3,1,2,0,0,3,2,0,0,1,3,0,0,0,3,0,2,2,2,1,0,3,1,1,2,2,3,1,1
676,0,0,0,1,1,3,2,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,3,2,2,1,1,1,1,3,2,1,2,3,3,1,1,3,3,1,1,3,1,1,1,2,0,2,3,3,2,1,1,0,2,3,0,1,1
677,0,0,0,1,1,3,2,1,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,1,3,0,2,1,2,0,0,2,2,0,0,2,3,3,3,1,3,0,3,1,3,1,3,0,2,0,0,1,2,3,3,0,2,3,3,3
678,0,0,2,3,4,5,5,2,31,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,1,2,0,0,1,0,3,1,3,3,1,3,2,2,0,3,1,2,3,2,1,1,0,1,2,1,0,2,1,0,1,3,3,2,0,3,3,3,2,1,3
679,0,0,0,1,1,3,2,1,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,0,3,1,1,2,0,1,2,2,0,0,3,3,3,0,2,0,3,1,3,2,2,1,1,2,0,0,3,0,3,3,3,2,0,3,1,1
680,0,0,2,3,2,0,0,7,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,3,1,1,6,1,0,0,3,2,2,1,1,1,2,2,2,2,1,2,1,1,3,1,0,1,1,0,1,3,0,0,2,0,1,3,1,2,2,2,2,2,3,3,2
681,0,0,2,3,2,0,0,5,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,4,0,1,0,3,1,2,0,1,0,0,0,3,2,2,2,3,2,2,2,0,3,0,2,0,1,1,2,1,1,1,1,3,0,2,2,0,2,3,2,0,0,0,3,0,3,2,0
682,0,0,0,1,1,3,2,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,0,0,2,5,0,0,3,0,2,2,2,0,1,0,3,1,2,2,3,2,1,2,2,0,2,0,1,3,3,2,1,0,1,2,2,2,1,1,1,2,1,3,1
683,0,0,2,3,4,5,5,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,2,2,2,2,1,0,2,2,3,2,3,3,1,3,0,3,3,2,3,1,3,2,0,1,1,1,2,1,0,2,2,2,3,3,2,2,0
684,0,1,1,2,3,2,3,6,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,3,3,5,7,0,0,2,1,1,0,2,1,3,0,0,0,2,1,3,1,1,2,3,1,1,3,3,2,0,1,1,0,3,1,0,1,1,1,0,0,0,1,3
685,0,1,0,0,0,4,1,3,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,2,0,1,0,2,2,0,3,1,2,2,0,0,0,0,1,1,1,3,1,1,0,1,1,3,3,2,2,1,0,3,2,3,0,0,2,0
686,0,1,0,0,0,1,6,4,32,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,4,5,3,3,0,0,2,3,0,2,1,3,1,3,3,0,0,1,3,2,2,1,1,0,1,0,0,2,1,0,1,2,2,0,2,2,3,0,3,2,2,1,2
687,0,0,2,3,4,5,5,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,3,1,2,0,4,0,0,2,0,0,3,0,0,1,3,1,2,3,1,0,0,0,2,0,0,2,3,0,1,1,2,3,1,2,3,2,2,3,0,1,3,0,1,2
688,0,0,2,1,1,3,2,2,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,0,0,1,1,2,0,0,2,2,0,3,2,3,2,1,2,2,3,2,2,2,2,1,3,1,1,3,1,0,0,0,1,2,3,1,2,0,0,1,2,0,3,0,0
689,0,0,2,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,1,3,3,6,1,0,0,2,1,1,3,2,2,0,2,0,0,0,0,0,3,3,2,0,0,2,2,0,3,2,3,1,1,3,3,2,3,0,0,3,0,0,2,2
690,0,0,2,3,2,0,0,7,108,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,0,1,3,1,6,1,0,0,2,1,3,1,2,3,1,3,3,3,1,0,0,0,3,1,1,1,3,3,3,2,3,0,3,1,2,3,3,1,1,0,0,2,2,2,3
691,0,0,2,3,4,5,5,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,1,0,3,1,1,1,2,0,0,0,1,1,3,2,2,2,0,1,2,1,3,2,2,1,2,2,1,2,0,0,3,2,0,1,3,1,3,3,1,2,2,3,0,2,2,2
692,0,1,0,0,0,1,6,4,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,2,0,4,5,3,3,0,0,2,0,0,0,2,0,0,1,1,2,2,3,2,3,0,0,0,1,0,3,0,1,1,2,3,3,2,3,1,2,2,0,0,0,1,1,3
693,0,1,0,0,0,4,1,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,5,3,6,0,0,1,1,3,0,2,2,3,0,0,0,0,2,1,1,1,3,2,0,0,1,1,3,2,0,0,1,0,2,1,2,3,1,3,2,2,1,2
694,0,0,2,3,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,3,3,3,6,1,0,0,2,1,2,3,2,2,2,1,1,3,2,2,3,2,1,2,1,3,3,1,0,3,0,3,1,3,1,2,2,1,2,1,2,2,1,2,0
695,0,1,0,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,4,1,1,3,0,0,1,2,1,0,1,1,2,1,3,2,2,0,2,3,2,2,2,2,3,3,1,1,3,1,1,3,3,0,2,0,2,1,0,1,2,1,2
