,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29
487,0,0,1,0,0,3,5,4,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,3,2,1,6,7,0,0,1,3,3,2,1,1,0,2,3,1,1,2,1,1,0,3,2,3,1,2,3,1,1,1,3,1,0,3,1
488,0,1,2,3,3,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,0,1,3,0,2,3,1,3,1,0,0,2,0,2,1,0,3,0,2,1,0,0,1,3,0,2,1,0,3
489,0,0,0,1,2,5,1,0,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,0,1,3,0,1,2,2,3,1,3,2,2,0,3,0,1,0,1,0,3,1,1,3,2,3,3,2,1,0
490,0,1,2,3,3,1,0,5,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,3,2,1,1,1,0,0,2,0,2,2,1,3,3,1,1,2,0,2,2,3,3,0,3,2,1,1,0,3,3,0,0,3,2,0,2
491,0,1,2,3,3,1,3,1,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,2,3,1,5,2,0,0,0,2,3,1,0,2,0,0,0,0,2,1,2,0,3,2,1,3,1,1,1,1,1,2,3,0,3,2,0,2
492,0,0,1,0,4,0,2,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,3,4,5,6,0,0,3,3,3,2,2,2,0,0,0,1,1,0,0,3,0,2,3,0,1,2,1,1,3,1,1,0,0,2,2
493,0,0,1,0,4,0,2,3,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,3,3,4,4,0,0,1,2,1,1,2,0,2,0,2,2,3,3,3,3,1,2,1,2,0,0,2,0,2,1,1,1,1,1,3
494,0,1,0,2,1,4,4,7,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,2,0,0,2,0,2,0,0,0,1,0,3,2,3,1,1,2,0,3,3,1,1,1,0,2,2,0,0,2,0,0,0,0,3,3,2,1
495,0,1,2,3,3,1,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,0,0,3,2,2,0,3,1,3,0,2,0,3,0,3,1,3,1,0,0,1,2,1,3,0,0,2,2,1
496,0,0,0,1,2,5,1,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,0,2,2,2,1,2,1,1,0,1,0,0,3,3,1,3,3,1,3,3,0,3,3,0,2,2,3,0,0
497,0,1,2,3,3,1,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,2,1,0,0,3,0,1,3,1,1,2,3,0,2,3,2,1,2,0,1,2,0,1,3,1,0,2,2,2
498,0,0,1,0,4,0,2,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,3,4,5,6,0,0,3,2,2,2,0,2,1,3,0,2,1,1,1,0,1,2,1,0,2,0,2,1,2,2,1,0,2,3,3
499,0,0,0,1,2,5,1,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,2,2,2,2,3,1,2,1,0,1,1,3,2,0,3,2,3,2,1,3,3,1,2,3,3,0,2,1,2
500,0,1,2,2,1,2,6,2,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,1,5,2,3,0,0,0,2,2,0,2,3,0,3,3,1,0,1,3,1,2,0,0,1,0,2,1,0,2,2,0,0,0,1,2
501,0,1,0,2,1,4,4,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,2,0,0,4,0,2,0,0,1,3,2,0,3,1,1,3,2,2,1,1,3,1,3,3,1,2,3,0,0,1,3,2,0,3,2,3,0
502,0,0,1,0,0,3,5,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,3,4,5,6,0,0,3,1,0,2,1,2,3,0,2,0,3,0,1,2,2,2,3,1,0,2,1,0,0,2,2,1,3,3,2
503,0,1,0,2,1,2,6,2,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,3,0,0,1,2,3,2,1,1,3,3,2,0,1,0,2,1,2,3,3,2,1,3,0,3,3,0,0,2,3,3,1
504,0,0,1,0,4,0,2,3,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,3,3,4,4,0,0,1,0,3,1,2,1,3,1,1,2,2,2,2,2,2,3,0,2,2,2,2,0,1,0,0,1,1,3,2
505,0,0,0,1,2,5,1,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,2,1,1,0,1,1,2,2,3,2,2,3,1,1,2,1,2,2,3,1,0,3,1,0,0,2,1,2,2
506,0,0,1,0,4,0,5,6,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,1,1,2,3,4,5,6,0,0,1,3,0,0,3,0,0,0,2,1,1,0,3,2,3,3,3,1,1,0,0,3,2,0,1,2,3,2,1
507,0,1,2,3,0,3,0,4,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,2,3,2,1,6,7,0,0,1,1,0,3,2,2,2,1,0,2,2,2,2,2,3,1,0,1,2,0,2,1,3,2,2,0,0,2,0
508,0,1,2,3,3,1,3,1,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,2,3,1,5,2,0,0,0,0,2,2,1,0,2,3,1,0,1,1,3,3,2,2,2,3,1,0,3,0,2,1,3,1,1,1,0,3
509,0,1,0,2,1,2,6,2,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,3,0,0,1,1,2,0,2,3,0,1,0,3,0,2,0,2,2,3,0,3,3,0,1,2,0,0,3,3,1,3,2
510,0,0,0,1,2,4,4,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,1,4,4,5,2,0,0,2,2,1,1,3,3,2,2,1,0,1,2,2,3,1,1,1,1,2,3,3,2,1,0,0,0,2,3,1
511,0,1,2,3,3,1,0,5,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,3,2,1,1,1,0,0,0,1,2,3,1,2,2,2,1,1,2,3,3,0,2,2,0,0,0,1,1,3,1,1,3,0,1,3,0
512,0,0,1,0,0,3,5,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,2,3,4,5,7,0,0,3,3,2,1,3,0,0,2,1,3,1,3,1,1,2,3,1,0,2,0,2,2,1,3,3,2,1,2,0
513,0,0,1,0,4,0,2,3,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,3,3,4,4,0,0,0,0,0,3,3,3,1,0,2,1,1,2,1,0,3,1,1,1,2,1,3,2,1,0,2,3,2,2,0
514,0,0,1,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,2,1,6,7,0,0,0,0,1,0,1,3,3,3,2,2,1,0,1,0,0,2,1,3,1,2,0,2,1,1,1,0,3,2,1
515,0,0,0,1,2,5,1,0,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,2,2,3,2,1,3,0,1,1,3,3,3,3,2,0,2,3,0,2,1,2,1,0,2,2,2,3,1,2
516,0,1,0,1,2,4,4,7,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,0,4,0,2,0,0,3,2,1,0,2,3,2,1,0,1,2,0,1,3,3,0,3,2,1,1,3,2,2,0,1,1,0,3,0
517,0,1,2,3,3,1,3,1,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,3,2,1,6,7,0,0,1,3,0,3,2,3,0,3,1,2,0,3,1,3,1,1,0,0,1,2,1,1,0,0,3,1,3,3,0
518,0,1,2,3,0,3,5,4,101,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,3,2,1,6,7,0,0,1,0,0,1,0,1,2,0,3,0,1,0,2,2,3,0,0,0,3,0,1,0,0,1,0,0,0,0,0
519,0,1,0,2,1,2,6,2,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,3,0,0,1,2,2,0,0,0,2,2,0,3,0,0,0,0,1,2,1,3,1,0,3,2,0,2,0,0,0,0,1
520,0,0,1,0,4,0,2,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,3,3,5,6,0,0,0,2,2,0,3,1,1,1,0,3,3,3,0,1,2,0,1,3,0,1,2,1,1,3,0,0,2,2,0
521,0,0,0,1,2,5,1,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,0,0,0,3,1,1,2,2,0,0,0,2,0,2,0,3,2,3,1,3,3,1,2,3,1,3,2,1,3
522,0,1,2,3,3,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,0,0,1,1,2,3,2,3,0,2,3,0,3,0,1,3,2,1,0,0,3,1,2,0,2,2,2,1,2
523,0,0,1,0,4,0,2,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,1,2,3,3,5,6,0,0,2,3,0,1,3,3,0,1,1,3,3,1,3,2,3,2,1,1,1,2,3,2,2,1,3,0,2,3,2
524,0,0,1,0,4,0,2,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,3,3,5,6,0,0,1,3,3,3,0,2,3,3,0,1,0,2,3,1,3,0,1,0,2,2,2,3,3,3,0,1,2,2,2
525,0,0,1,0,4,0,2,3,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,3,3,5,6,0,0,2,3,3,3,0,2,1,3,3,1,3,1,1,1,0,3,0,3,3,3,3,2,3,3,2,1,1,0,2
526,0,1,2,3,3,1,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,3,3,0,0,2,2,0,0,0,2,1,3,0,2,1,0,0,2,2,3,1,2,0,0,1,1,1,2,1
527,0,1,2,3,0,3,0,4,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,3,2,1,6,7,0,0,3,3,0,2,1,3,1,0,3,2,2,1,1,3,3,3,0,3,1,2,3,0,2,0,3,2,2,2,0
528,0,0,1,0,0,3,5,4,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,3,4,6,7,0,0,2,0,3,0,0,0,3,2,1,2,1,0,0,3,1,3,0,0,0,3,2,2,1,3,0,0,0,0,1
529,0,0,0,1,2,5,1,0,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,0,0,2,0,1,3,0,2,0,1,1,1,1,3,1,0,3,1,3,3,3,0,3,0,1,2,0,2,1
530,0,1,2,3,3,1,3,1,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,1,3,3,3,0,0,1,2,0,1,3,0,0,0,2,1,2,0,1,0,3,0,2,3,0,0,2,2,3
531,0,0,1,1,2,4,4,6,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,1,4,4,5,6,0,0,3,1,0,2,0,1,2,1,1,0,0,2,2,2,2,2,0,2,2,3,2,3,0,2,1,2,1,3,0
532,0,0,0,1,2,5,1,0,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,0,2,1,1,2,2,1,3,1,1,1,3,2,1,0,1,0,1,3,1,0,1,1,0,2,1,1,0,0
533,0,1,2,3,3,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,3,2,2,0,1,2,1,0,0,0,3,2,2,2,0,1,1,2,0,1,0,1,2,0,0,2,1,0,1
534,0,1,2,3,3,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,1,2,0,1,1,3,1,3,1,3,2,0,1,1,2,1,1,0,0,3,1,1,3,2,2,2,0,0,0
535,0,0,1,0,0,3,5,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,3,4,5,7,0,0,2,2,2,3,3,1,0,3,2,1,2,0,3,2,1,0,3,3,3,2,2,0,1,2,3,2,0,3,2
536,0,1,0,2,1,4,4,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,2,0,0,4,0,2,0,0,2,2,0,1,1,3,0,1,1,3,1,0,0,3,2,2,3,2,2,2,1,3,2,3,0,3,3,2,2
537,0,1,0,2,1,4,4,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,2,0,0,4,0,2,0,0,0,3,0,0,1,2,0,1,3,2,1,2,2,3,3,2,2,2,3,0,3,1,2,1,0,0,0,0,1
538,0,1,0,2,1,2,6,2,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,3,0,0,2,1,0,2,1,2,2,0,0,3,0,1,2,3,0,0,3,1,2,3,2,1,1,2,1,3,0,2,1
539,0,0,1,0,4,0,2,3,50,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,3,3,5,6,0,0,3,2,0,0,1,3,0,1,3,0,0,1,3,0,1,2,1,0,1,3,0,2,1,1,0,2,3,3,1
540,0,1,2,3,3,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,2,0,0,1,0,0,2,1,0,2,3,1,3,3,1,3,1,3,0,3,2,1,1,0,0,2,0,1,0
541,0,1,0,2,1,4,4,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,2,0,0,4,0,2,0,0,2,2,3,2,1,3,1,2,0,0,1,2,1,0,3,0,0,2,1,3,3,2,2,1,3,0,1,0,2
542,0,0,1,0,4,0,2,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,3,4,5,6,0,0,2,0,2,0,1,1,3,3,3,1,3,2,1,1,2,3,0,0,0,3,0,3,0,3,1,2,2,0,3
543,0,0,1,0,0,3,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,3,2,1,6,7,0,0,0,3,1,0,2,1,3,3,0,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,0,2,1,1,2
544,0,1,0,1,2,4,4,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,1,0,2,0,2,0,0,1,3,1,1,0,2,3,2,3,2,1,3,1,3,3,3,2,3,2,0,3,1,3,3,0,1,3,1,1
545,0,1,2,2,1,2,3,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,0,2,0,1,5,2,0,0,0,2,3,3,1,3,0,1,1,3,2,2,0,3,0,0,3,1,3,3,1,3,1,1,1,2,0,3,0,0
546,0,0,1,0,4,0,2,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,1,1,2,3,4,5,6,0,0,3,0,2,3,2,0,2,3,1,0,3,0,0,2,2,0,0,3,0,0,1,2,0,0,1,0,2,3,0
547,0,0,0,1,2,5,1,0,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,0,0,0,1,2,3,2,0,1,0,2,3,1,3,2,0,0,0,1,2,2,2,3,0,0,3,3,0,1
548,0,1,0,2,1,2,6,7,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,2,0,0,2,0,2,0,0,0,3,1,3,1,2,2,3,3,0,2,1,3,2,3,0,0,1,3,1,0,2,2,3,1,3,2,0,3
549,0,1,0,2,1,4,4,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,2,0,0,2,0,2,0,0,1,0,2,3,2,1,2,3,3,3,0,1,1,2,1,1,0,1,3,0,2,3,0,3,2,1,0,1,0
550,0,1,2,3,3,1,3,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,1,3,1,1,3,2,0,2,1,3,0,2,1,3,1,2,3,2,1,3,2,0,2,3,0,3,3,2,2
551,0,1,2,2,1,2,3,1,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,2,0,1,5,2,0,0,0,1,0,0,2,1,3,3,2,2,0,2,1,2,3,0,2,3,3,0,3,0,1,3,0,1,2,0,0,2
552,0,1,0,2,1,2,6,2,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,3,0,0,0,0,2,0,3,2,2,2,0,2,0,0,3,1,0,0,0,0,3,0,0,1,3,0,3,0,1,0,1
553,0,1,0,2,1,2,6,2,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,3,0,0,2,1,0,1,2,2,0,3,0,2,1,2,1,3,3,1,2,2,0,3,0,3,3,3,2,3,3,2,3
554,0,0,1,0,4,0,2,3,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,3,3,4,4,0,0,3,3,3,1,0,3,1,2,3,3,0,0,3,1,2,0,1,3,0,0,1,0,2,1,0,1,1,0,1
555,0,1,0,2,1,4,4,7,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,0,1,0,2,0,2,0,0,2,1,3,3,3,2,1,2,3,0,3,0,2,3,2,1,3,0,3,3,0,1,2,3,0,0,0,2,0
556,0,0,0,1,2,5,1,0,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,2,3,0,3,3,0,2,1,0,3,3,2,2,3,0,1,3,0,2,0,1,3,2,2,1,1,1,0,0
557,0,0,1,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,3,3,6,7,0,0,0,0,2,1,3,0,3,2,3,1,2,0,0,3,0,2,0,3,1,2,0,2,1,2,2,0,1,3,0
558,0,0,1,0,0,3,5,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,2,3,4,5,6,0,0,2,1,3,3,3,0,1,3,3,3,1,2,0,3,3,2,2,1,1,1,0,2,3,3,3,0,2,2,2
559,0,1,2,2,1,2,6,2,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,1,5,2,3,0,0,0,3,1,1,3,0,0,3,1,2,0,1,1,3,0,0,3,3,3,1,3,1,1,3,0,1,0,0,2
560,0,1,2,3,3,1,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,2,3,2,1,6,7,0,0,3,3,0,1,1,2,3,2,1,3,0,1,2,3,0,2,2,2,1,0,2,1,3,2,3,0,2,1,3
561,0,0,0,1,2,5,1,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,3,0,3,0,1,1,2,1,3,2,2,2,2,1,3,2,3,2,2,0,2,2,1,2,1,2,2,3,0
562,0,0,1,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,3,2,1,6,7,0,0,3,2,3,3,1,2,1,1,3,1,3,3,0,3,2,1,2,1,0,0,3,2,2,2,3,0,3,0,0
563,0,1,0,2,1,2,6,2,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,3,0,0,3,2,2,0,0,0,2,0,1,1,3,0,2,0,3,3,3,2,2,2,1,1,0,3,3,2,3,0,1
564,0,1,2,2,1,2,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,2,0,1,5,2,0,0,0,3,3,2,2,3,1,0,0,1,2,1,1,0,2,0,2,1,3,1,2,3,3,3,0,0,3,2,3,0
565,0,1,0,2,1,2,6,2,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,3,0,0,0,3,1,0,1,2,1,0,3,0,3,0,1,3,2,1,0,0,1,3,2,2,0,0,2,2,1,3,3
566,0,0,1,0,0,4,5,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,3,4,5,6,0,0,2,3,1,3,3,0,3,1,3,2,0,0,2,1,0,3,1,2,1,2,3,2,2,0,3,1,1,3,3
567,0,1,2,3,0,3,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,3,2,1,6,7,0,0,3,0,1,0,1,0,2,2,1,3,3,3,0,1,2,1,0,3,0,3,3,2,3,0,1,0,3,0,2
568,0,0,0,1,2,5,1,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,1,0,0,1,2,3,3,0,1,2,1,1,2,2,3,3,3,1,3,2,0,1,2,3,2,0,1,3,3
569,0,1,0,1,2,4,4,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,1,0,2,0,2,0,0,2,1,1,1,1,0,2,1,1,2,0,0,0,2,3,2,1,2,1,2,0,0,0,3,0,1,3,0,1
570,0,1,2,3,3,1,3,1,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,2,2,3,1,2,1,2,1,3,1,2,0,2,3,1,1,0,1,1,1,3,0,2,3,3,2,2,1,2
571,0,0,0,1,2,5,1,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,0,2,0,0,0,1,0,3,1,2,0,1,3,3,2,1,3,3,2,3,0,0,3,1,2,2,1,1,3
572,0,1,2,3,0,3,5,4,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,3,2,1,6,7,0,0,2,3,0,0,2,2,3,1,1,0,3,2,3,2,3,0,0,2,2,1,2,1,0,3,0,1,0,1,2
573,0,0,1,0,0,3,5,4,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,3,4,6,7,0,0,1,1,1,2,2,1,0,2,2,0,1,1,3,0,2,0,0,1,0,1,0,3,1,0,2,2,1,2,2
574,0,1,0,2,1,2,6,2,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,2,0,0,2,1,0,2,2,1,0,0,3,2,3,2,0,0,1,2,2,1,3,2,3,0,1,3,2,3,3,1,0
575,0,1,2,3,3,1,3,1,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,2,3,1,5,2,0,0,0,0,2,0,1,0,1,3,1,3,1,3,0,3,1,1,0,2,0,1,0,1,2,1,0,3,1,2,1,1
576,0,1,0,2,1,2,6,2,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,3,0,0,2,3,3,0,0,2,2,3,2,2,2,2,0,2,0,3,2,0,1,0,2,1,2,2,2,2,3,2,2
577,0,0,1,0,4,0,2,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,1,2,3,3,5,6,0,0,3,2,1,1,3,1,2,0,3,2,2,3,2,3,2,0,0,1,0,2,1,1,1,3,2,0,0,1,2
578,0,1,0,2,1,2,6,2,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,3,0,0,0,0,0,3,1,3,0,2,0,1,1,2,2,1,2,0,3,3,0,2,3,1,2,3,1,3,2,2,2
579,0,1,2,3,3,1,0,5,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,3,2,1,1,1,0,0,1,3,0,1,3,0,2,0,0,3,1,0,0,3,2,1,2,1,2,0,1,2,2,1,1,3,2,2,0
580,0,0,1,0,4,0,2,3,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,3,3,4,4,0,0,0,0,3,0,1,0,3,0,3,1,0,3,0,1,3,3,3,1,1,3,0,0,1,2,1,2,1,3,0
581,0,0,1,0,4,0,2,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,3,4,5,6,0,0,2,0,1,0,1,2,0,0,2,0,1,0,2,0,2,0,1,3,3,0,2,1,0,1,2,0,3,3,0
582,0,1,0,2,1,2,4,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,2,0,0,4,0,2,0,0,2,3,1,1,1,3,2,0,0,2,1,2,0,3,1,0,1,0,3,2,3,0,3,2,2,3,3,1,3
583,0,0,1,0,4,0,2,3,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,3,3,5,6,0,0,2,2,0,1,0,2,0,2,1,2,2,2,1,0,3,2,3,1,1,1,2,1,0,1,2,1,0,1,3
584,0,0,0,1,2,5,1,0,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,4,0,3,5,0,0,1,2,0,0,1,1,1,2,1,3,2,2,0,2,1,3,2,0,3,0,1,3,0,0,1,0,3,1,3
585,0,1,0,2,1,2,6,2,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,2,0,0,2,0,3,0,0,2,2,2,3,2,1,0,1,0,3,0,0,2,2,1,2,2,1,2,0,2,0,1,2,3,0,2,0,2
