,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47
377,0,0,1,1,4,0,4,5,47,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,0,1,1,5,3,1,0,0,3,1,1,3,3,2,2,0,3,0,0,3,0,0,1,3,0,2,2,1,2,2,3,2,3,2,0,3,2,3,1,2,1,2,0,3,3,0,3,1,1,0,0,3,1,1,3
378,0,0,1,1,1,3,0,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,1,2,0,1,3,2,0,1,2,3,1,0,1,0,2,1,0,1,1,1,2,2,2,1,3,2,2,2,3,2,0,2,2,0,0,1,1,2,2,0,1,1,3,3,0,3,2
379,0,0,2,2,3,1,5,7,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,0,3,2,3,3,0,1,1,0,2,2,1,2,2,3,2,2,2,0,0,3,3,0,0,0,0,1,3,1,3,2,3,1,3,0,1,1,2,0,0,3,0,0,2,3,3,2
380,0,0,2,2,3,1,5,7,69,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,0,3,1,3,3,2,2,1,1,2,2,2,2,0,2,1,1,0,3,1,2,3,3,1,1,0,2,3,0,3,2,1,0,1,1,3,3,1,3,3,0,3,1,2,2,0,2
381,0,1,2,0,2,5,3,2,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,2,2,0,4,3,0,0,3,2,0,0,1,1,0,2,3,1,2,1,0,0,0,3,1,2,0,1,2,3,3,3,2,1,1,3,3,2,1,1,3,1,0,0,1,3,1,3,0,1,3,0,3,2,3
382,0,1,0,0,2,2,1,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,1,2,2,0,0,3,3,1,0,1,2,0,2,1,0,2,0,3,1,3,2,0,2,1,3,1,2,1,2,1,1,0,3,1,2,3,1,2,2,0,1,0,2,2,0,0,3,2,2,1,2,3
383,0,1,0,3,0,4,1,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,1,2,2,0,0,2,0,2,1,3,1,0,3,1,2,0,2,0,2,3,0,2,3,0,0,1,0,1,3,0,2,2,0,2,2,1,2,1,0,3,3,3,3,3,3,0,0,2,1,3,3,1
384,0,1,0,0,2,5,1,6,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,3,4,1,2,2,0,0,3,0,2,2,1,2,3,3,2,0,3,2,0,2,3,0,0,1,1,3,2,3,3,3,3,0,1,3,3,1,2,3,2,1,3,2,2,0,3,2,2,0,2,1,3,0,1
385,0,0,2,2,3,1,5,7,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,0,0,1,3,2,3,0,2,0,1,1,2,0,3,2,2,1,2,2,0,0,0,0,3,0,1,2,0,1,3,3,2,0,0,0,2,3,3,2,3,1,3,3,2,2,0,2
386,0,0,1,1,1,3,0,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,1,1,0,4,0,0,0,3,3,0,2,3,2,3,2,0,0,3,2,2,3,1,3,2,2,3,3,3,1,0,1,2,0,3,2,0,0,1,1,3,2,1,3,3,1,3,1,2,2,3,0,3,1,1
387,0,0,1,1,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,3,0,3,3,1,0,0,2,0,0,1,1,3,1,2,1,1,2,1,3,2,1,3,2,3,0,2,2,2,1,2,0,1,0,3,3,1,0,3,2,2,1,1,2,0,1,3,1,2,1,1,3,0,3
388,0,1,2,0,2,2,6,1,97,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,3,2,3,3,0,0,2,0,3,3,2,0,3,3,3,2,2,0,2,2,1,0,1,3,1,1,1,3,1,3,2,1,3,1,3,2,2,2,2,3,3,0,3,0,1,1,1
389,0,1,0,0,2,2,1,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,1,2,7,0,0,1,1,1,3,3,2,0,1,3,2,3,3,3,0,3,0,2,2,1,2,3,3,2,2,1,1,3,2,0,0,2,3,0,3,3,1,0,0,3,3,0,0,1,1,1,1,0
390,0,1,2,0,2,5,6,2,106,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,2,4,1,3,0,0,2,2,1,3,3,1,1,2,3,0,0,0,1,2,1,0,0,0,1,3,0,3,2,2,0,0,2,1,0,0,1,2,2,0,1,1,3,2,0,3,3,2,0,1,2,2,1
391,0,1,0,3,0,4,2,4,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,1,1,3,0,3,3,1,0,0,0,2,0,1,1,3,2,2,3,3,1,1,2,0,3,3,3,2,2,3,2,3,0,2,1,3,1,0,0,0,0,2,1,3,3,1,0,1,1,3,0,2,0,1,3,3,2
392,0,0,1,1,1,3,0,5,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,3,3,2,2,1,2,1,0,3,0,3,1,2,0,1,0,2,0,1,3,0,0,1,2,3,0,0,2,3,0,1,1,1,3,2,2,0,3,0,1,3,3,2,3,3,2,1
393,0,1,0,0,2,2,1,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,1,2,7,0,0,0,1,1,2,0,3,2,1,3,0,2,2,1,2,3,2,3,0,3,0,1,2,0,2,3,1,1,1,0,2,2,2,0,3,0,1,0,1,3,2,3,3,3,3,1,1,2
394,0,0,1,1,1,3,0,5,71,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,0,3,1,3,0,0,2,0,2,2,1,3,3,0,1,2,2,2,2,1,1,1,0,2,3,1,2,3,0,0,2,1,0,0,2,0,3,1,1,0,2,2,2,2,1,3,2
395,0,1,2,0,2,5,6,2,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,2,4,1,3,0,0,0,1,1,2,2,1,1,3,0,1,1,3,0,3,3,3,3,2,3,3,3,0,0,2,2,0,1,0,0,2,2,0,2,2,1,3,3,0,3,0,2,3,2,3,3,2,3
396,0,1,2,0,2,5,3,2,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,2,2,0,4,3,0,0,2,3,1,2,2,2,3,0,1,3,1,3,0,3,1,0,0,0,0,1,1,0,3,1,2,2,1,3,0,3,1,1,0,3,2,2,1,0,2,1,1,3,3,1,3,0,1
397,0,0,1,1,1,3,0,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,2,1,3,2,2,1,3,2,1,3,3,3,1,1,1,2,2,0,3,0,2,1,1,2,0,1,0,1,1,1,0,3,0,1,1,0,3,2,3,2,1,1,1,3,1,3,2
398,0,1,2,0,2,2,6,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,3,1,1,3,1,3,1,2,3,3,2,1,1,3,1,2,2,3,3,0,1,2,1,2,0,2,1,2,3,2,0,0,0,1,1,0,0,0,2,3,0,3,3,0,1,0,1
399,0,1,0,3,0,4,2,4,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,3,1,2,2,2,1,1,2,1,0,2,1,0,0,0,1,3,1,1,2,1,3,0,0,2,3,1,2,2,3,1,1,2,1,2,1,0,3,2,2,1,0,0,3,0,0,1
400,0,1,2,0,2,2,6,1,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,0,3,3,3,2,0,2,0,0,3,3,2,1,1,1,3,0,0,1,2,0,0,3,0,2,2,2,0,2,0,3,3,2,1,0,3,1,0,3,3,1,3,1,2,1,2,2
401,0,0,1,1,1,3,0,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,2,0,1,0,2,1,3,1,1,1,1,1,1,2,0,1,2,0,2,1,2,3,1,1,0,2,1,0,3,1,2,0,2,0,3,2,1,1,3,3,3,3,2,0,0,3,0
402,0,1,2,0,2,2,6,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,1,0,0,3,2,2,1,1,3,0,1,1,3,2,2,2,3,1,1,3,3,2,3,2,2,1,0,2,2,2,0,0,0,1,2,1,3,0,3,0,1,2,0,2,0,2,3
403,0,0,2,2,3,1,5,7,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,3,0,1,1,0,3,0,0,2,0,0,0,1,2,1,1,0,1,3,3,3,1,3,2,0,3,1,1,1,2,1,2,0,0,2,1,1,1,0,1,0,0,1,1,1,1,2
404,0,0,1,1,4,0,4,3,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,3,0,0,3,1,0,0,1,2,3,2,1,0,2,1,3,0,2,2,0,2,3,3,2,1,0,0,3,3,0,0,1,0,1,0,3,3,0,3,3,0,3,1,1,0,3,1,1,3,2,3,0,2,1
405,0,0,2,2,3,1,5,7,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,1,0,3,1,1,3,2,3,3,1,2,2,0,0,0,1,1,1,1,0,1,2,0,3,3,3,1,2,0,2,3,2,3,2,3,0,0,1,1,0,1,3,1,2,0,2,2
406,0,1,0,3,0,4,2,4,107,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,1,0,1,1,3,0,3,0,6,0,0,0,1,0,2,0,1,2,0,0,3,3,3,3,2,2,3,3,3,0,2,2,2,1,3,2,2,0,3,0,1,3,1,0,1,1,2,1,1,2,1,0,1,2,1,2,1,0
407,0,0,1,2,3,5,3,0,29,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,1,2,0,3,0,4,0,0,0,1,3,3,2,3,2,0,3,1,2,0,3,3,3,0,1,2,1,0,0,3,0,1,1,3,3,0,1,2,1,2,3,2,1,2,0,3,1,0,1,1,3,0,2,3,2,1
408,0,1,0,3,0,4,2,4,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,2,1,3,1,2,2,2,2,1,3,0,3,2,3,2,2,0,1,1,0,0,0,1,1,1,3,0,2,3,2,2,3,0,0,3,3,0,1,2,1,0,3,0,0,1,0,2
409,0,0,2,2,3,1,5,7,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,1,0,1,0,2,2,2,0,0,2,1,2,2,0,1,0,3,2,2,0,1,2,2,0,1,1,1,0,1,0,2,3,1,2,3,1,1,0,0,2,0,1,0,2,2,3,2
410,0,0,2,2,3,1,5,7,109,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,2,2,1,2,2,2,1,1,0,2,1,3,0,0,2,2,1,0,2,0,3,2,0,3,2,3,1,3,1,2,2,1,0,0,2,1,0,3,1,1,2,2,1,1,1,3,2
411,0,0,2,2,3,5,3,2,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,0,4,3,0,0,2,3,3,0,2,1,2,1,2,1,2,3,3,2,3,3,2,0,3,1,1,0,3,3,2,1,0,0,1,0,3,0,1,0,2,0,3,2,2,1,0,3,3,1,3,0,2
412,0,0,1,1,4,0,4,3,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,0,1,1,0,4,1,0,0,1,2,2,1,3,2,0,3,2,3,1,0,3,0,0,1,0,0,2,2,0,0,0,0,2,2,2,0,1,2,1,0,1,0,0,0,0,2,3,3,2,1,0,3,1,0,3
413,0,1,0,3,0,4,2,4,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,0,3,2,3,1,3,2,1,2,2,3,2,0,3,3,0,2,0,3,3,1,0,1,2,3,2,1,0,1,1,2,2,0,3,0,3,0,2,2,0,1,0,2,3,2,2,1
414,0,1,2,0,2,5,3,2,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,2,0,1,3,0,0,1,2,1,1,2,3,0,3,1,3,1,2,3,0,3,2,3,1,1,1,0,1,2,2,3,2,0,0,0,1,2,3,1,1,3,1,2,1,1,3,3,2,1,2,3,0,0
415,0,0,1,1,1,3,0,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,1,1,0,4,0,0,0,2,1,2,0,1,2,1,2,0,2,0,1,2,1,2,3,2,3,0,3,3,3,2,2,0,0,3,3,3,0,2,1,2,0,0,1,2,0,0,2,3,0,1,1,3,2,2
416,0,1,2,0,2,5,6,2,73,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,2,4,1,3,0,0,3,0,0,1,1,1,3,1,2,1,0,1,3,3,0,3,1,1,3,3,2,0,1,2,0,2,0,2,1,0,1,3,2,1,0,2,2,2,0,0,3,0,2,0,2,2,2
417,0,0,1,2,3,1,5,7,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,2,2,3,1,0,3,3,1,2,2,3,2,2,2,3,3,2,0,0,0,3,0,0,0,2,2,2,1,0,1,2,3,0,2,0,1,1,1,2,1,2,1,2,2,3,2,3
418,0,1,2,0,2,2,6,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,0,1,2,2,2,1,3,3,0,3,1,0,3,3,1,0,0,0,1,2,1,1,2,0,1,3,3,0,1,1,2,1,3,2,0,2,0,0,1,0,1,3,0,1,0,1,3
419,0,0,2,2,3,1,5,7,85,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,4,3,0,0,0,2,1,3,2,0,0,1,1,0,2,0,3,1,0,3,1,3,1,1,2,2,2,0,2,0,1,0,0,0,0,2,2,3,0,0,3,1,3,1,3,1,0,0,0,3,2
420,0,1,0,3,0,4,2,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,3,0,1,1,3,0,3,3,1,0,0,0,3,3,0,0,1,2,0,1,3,3,3,0,0,3,1,2,1,2,1,2,1,0,2,1,1,2,1,2,1,2,0,1,2,3,2,1,1,0,1,3,1,3,2,3,0,0
421,0,0,1,1,4,0,4,3,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,1,0,3,3,1,0,0,3,1,1,1,2,0,0,3,2,1,0,0,1,1,3,1,1,2,2,1,0,0,1,3,3,2,2,1,3,1,0,3,1,3,3,0,0,0,3,3,2,1,2,1,3,0,3
422,0,1,0,3,0,4,2,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,2,1,3,1,0,0,1,1,2,0,3,1,1,2,3,2,2,3,2,2,3,2,1,0,2,2,2,3,3,1,1,3,0,2,1,3,3,2,1,1,3,1,0,0,0,2,1
423,0,1,0,3,0,4,2,4,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,0,2,2,2,1,3,0,2,3,3,2,0,1,1,1,3,0,2,1,2,3,1,1,2,0,3,1,3,3,3,1,0,3,3,0,0,0,3,3,2,1,2,0,3,3,3,3
424,0,0,2,2,3,1,5,7,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,3,2,2,2,1,0,1,0,3,3,1,1,3,3,3,3,1,0,2,2,2,2,3,1,3,0,3,2,0,2,0,0,2,2,2,0,3,1,3,3,1,3,2,0,1,3,0
425,0,1,0,3,0,4,4,3,12,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,3,0,1,1,3,0,3,3,1,0,0,3,2,3,1,0,0,1,1,3,1,3,3,2,3,2,0,3,0,2,0,3,2,1,1,2,2,2,1,2,3,3,2,0,1,1,2,2,2,2,1,1,0,1,1,0,2,0
426,0,1,0,3,0,4,2,4,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,3,3,0,1,1,0,0,0,0,2,3,2,0,3,2,1,1,2,2,2,1,3,3,3,2,1,0,1,1,2,2,0,1,0,0,1,0,2,2,2,1,0,3,3,2,1,0
427,0,0,2,2,3,5,3,2,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,0,4,3,0,0,1,1,2,0,1,2,3,3,0,3,0,2,0,2,1,1,1,2,0,1,3,2,1,1,2,2,2,0,2,0,0,3,1,2,2,1,1,3,0,1,2,3,0,1,3,2,0
428,0,0,1,2,3,1,3,0,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,3,0,4,0,0,0,3,3,3,1,1,1,3,2,2,1,2,3,1,0,2,3,3,1,1,1,0,3,2,3,2,3,0,2,3,0,2,0,1,2,3,0,1,3,3,1,0,0,3,2,1,1,2
429,0,1,2,0,2,2,6,1,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,0,1,1,1,3,0,2,3,3,2,1,0,3,0,3,1,0,2,2,1,2,3,2,0,2,2,3,2,1,0,3,0,0,3,2,0,0,1,1,1,3,3,2,3,3,3,2
430,0,1,2,0,2,5,3,2,-1,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,2,2,2,4,1,3,0,0,2,2,2,1,0,2,2,1,3,0,3,0,0,1,0,1,2,1,2,0,0,1,1,0,2,2,2,2,3,1,2,2,3,0,3,3,3,0,0,2,2,0,2,0,2,3,2
431,0,1,2,0,2,5,6,2,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,2,4,1,3,0,0,2,0,3,3,2,0,2,1,0,2,2,1,1,3,2,3,2,3,1,3,1,2,1,3,2,1,2,2,3,3,0,3,3,2,0,0,0,1,1,0,1,1,1,2,2,2,1
432,0,0,2,2,3,1,5,7,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,3,3,3,1,0,3,2,1,0,2,2,1,1,2,3,2,3,2,3,2,0,1,0,2,3,2,1,1,3,0,0,1,1,3,2,2,0,3,3,2,0,0,3,3,3,3,3
433,0,1,0,3,0,4,2,6,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,1,2,2,0,0,0,3,0,0,1,3,1,0,0,2,3,1,2,1,3,3,2,2,3,3,3,0,0,0,1,0,1,1,2,3,2,3,3,2,0,3,0,0,2,3,2,3,1,0,0,1,1
434,0,0,2,2,3,5,3,2,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,0,4,3,0,0,1,1,0,2,1,1,2,1,1,0,2,0,0,1,3,1,3,0,0,1,0,1,0,1,0,1,0,0,1,0,1,3,1,3,3,1,3,2,3,2,1,3,2,0,2,0,3
435,0,1,2,0,2,5,3,2,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,2,2,0,4,3,0,0,1,2,2,3,1,2,1,1,0,2,2,0,2,0,3,0,0,1,0,0,1,1,2,0,2,1,1,2,1,3,2,1,0,3,2,0,3,2,3,1,1,3,1,2,1,3,2
436,0,0,2,2,3,5,3,2,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,0,4,3,0,0,2,0,1,1,3,0,2,0,1,3,0,0,2,3,3,2,1,1,1,2,2,1,3,0,0,0,1,0,3,1,1,2,1,1,1,0,1,2,0,0,2,3,1,3,0,2,3
437,0,0,2,2,3,1,5,7,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,1,0,2,0,0,0,1,2,2,0,3,2,3,0,3,3,1,3,0,3,2,1,3,3,1,0,1,2,2,0,3,0,3,1,0,2,3,3,0,0,3,3,1,3,0,0,0
438,0,1,2,0,2,2,6,1,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,3,2,2,1,0,1,3,3,2,1,2,0,0,1,3,0,1,0,3,0,0,1,1,1,1,1,3,3,1,3,3,0,0,2,1,2,3,2,1,3,0,2,2,2,0,0,3
439,0,0,1,1,4,0,3,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,1,1,0,4,0,0,0,2,3,3,0,1,3,3,3,0,0,2,1,3,0,1,2,2,0,1,1,1,3,2,2,2,2,2,2,3,2,3,3,1,1,1,3,1,1,0,3,1,2,3,0,1,0,1
440,0,0,1,1,1,3,0,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,1,1,5,4,0,0,0,0,3,2,1,0,1,0,1,2,3,3,1,0,0,1,3,0,0,0,0,1,3,0,3,1,2,2,0,3,0,1,3,2,0,3,2,1,2,1,1,0,0,0,3,3,2,2
441,0,0,2,2,3,5,3,2,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,2,0,3,0,4,3,0,0,1,2,1,1,3,2,0,3,2,0,1,1,1,3,2,3,2,2,2,0,1,1,3,3,3,2,1,3,2,0,1,2,3,2,3,1,3,0,3,0,0,3,2,2,2,1,1
442,0,0,0,3,4,0,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,3,0,3,3,1,0,0,1,0,3,2,2,3,3,3,1,1,2,2,0,1,1,0,2,3,3,1,0,3,0,3,1,3,2,3,3,3,2,3,1,2,3,0,0,1,1,0,0,0,1,3,1,3,2
443,0,1,2,0,2,2,6,1,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,0,2,1,3,3,3,1,0,3,1,2,1,2,3,0,3,3,1,1,1,3,3,0,0,2,2,3,2,2,1,0,2,2,3,0,3,3,0,0,3,2,3,0,2,3,2,1
444,0,1,2,2,3,5,3,2,112,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,2,0,3,0,4,3,0,0,1,2,2,2,2,3,2,3,0,3,1,3,3,0,3,1,0,3,3,3,1,3,2,0,1,3,3,3,3,3,1,1,3,3,1,1,0,1,3,2,2,3,2,1,2,1,2
445,0,0,1,1,4,0,4,3,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,3,0,0,3,1,0,0,3,3,0,0,1,2,0,0,0,3,2,1,2,2,0,3,1,3,3,1,2,2,3,0,3,1,1,0,1,1,3,2,2,1,2,0,3,1,3,0,3,2,1,3,3,1,2
446,0,1,0,3,0,4,2,4,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,3,2,3,0,3,3,0,2,3,3,1,3,0,0,3,1,1,2,0,2,0,0,1,3,2,0,3,1,2,2,3,3,3,3,1,1,3,3,1,3,0,2,0,0,2,0,2
447,0,0,2,2,3,1,3,7,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,0,2,0,3,0,4,3,0,0,1,2,1,1,0,3,0,2,1,2,0,2,1,1,1,1,3,3,1,2,0,1,0,3,1,3,0,0,2,1,0,0,1,3,0,1,1,1,2,3,2,1,2,1,1,2,3
448,0,0,1,2,3,1,5,7,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,2,3,2,3,3,3,1,2,1,1,0,3,3,3,0,3,3,3,1,2,1,2,2,1,3,2,1,0,2,3,3,3,2,3,1,0,0,2,1,3,0,2,0,3,0,0,3
449,0,1,0,3,0,4,2,4,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,3,3,0,1,0,2,1,0,2,2,0,2,3,3,2,0,3,0,2,3,2,1,3,3,1,2,1,2,1,2,0,0,0,2,3,1,0,0,1,2,0,1,2,1,0,3,3
450,0,0,1,1,1,3,0,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,2,2,3,1,2,2,2,1,3,1,2,0,2,1,1,0,1,2,2,3,3,2,0,2,3,1,1,0,3,1,2,3,3,1,0,3,3,1,3,3,3,1,1,3,0,1,3
451,0,1,0,3,0,4,2,4,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,0,3,2,0,3,1,3,2,3,3,2,2,2,3,0,2,1,0,1,0,1,0,3,2,1,1,0,2,1,0,1,2,1,1,1,2,2,0,0,3,0,1,0,1,0,1,3
452,0,1,0,3,0,4,1,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,1,2,2,0,0,2,1,1,3,3,0,3,2,3,0,2,0,3,0,1,2,3,3,1,0,0,0,0,3,1,0,3,1,2,1,2,1,2,1,0,3,1,3,1,0,3,1,0,2,1,0,1
453,0,1,2,0,2,2,6,1,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,0,0,3,2,0,1,3,3,0,0,1,3,0,1,1,2,2,1,0,0,2,2,3,3,2,0,1,3,3,0,0,0,1,2,3,1,2,3,1,3,0,1,1,1,3,2,3
