,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25
523,0,0,2,2,0,2,6,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,0,2,1,1,3,0,1,0,0,2,3,0,1,3,3,0,1,1,3,3,1,3,2,3,2,1,1,1,2,3,2,2,1,3
524,0,0,2,2,0,2,6,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,1,3,0,1,0,0,1,3,3,3,0,2,3,3,0,1,0,2,3,1,3,0,1,0,2,2,2,3,3,3,0
525,0,0,2,2,0,2,6,6,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,1,3,0,1,0,0,2,3,3,3,0,2,1,3,3,1,3,1,1,1,0,3,0,3,3,3,3,2,3,3,2
526,0,1,0,0,2,1,3,5,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,4,4,1,6,0,0,3,3,0,0,2,2,0,0,0,2,1,3,0,2,1,0,0,2,2,3,1,2,0,0,1
527,0,1,0,0,4,4,5,7,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,0,3,4,5,5,7,0,0,3,3,0,2,1,3,1,0,3,2,2,1,1,3,3,3,0,3,1,2,3,0,2,0,3
528,0,0,2,2,4,4,1,7,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,1,0,5,5,7,0,0,2,0,3,0,0,0,3,2,1,2,1,0,0,3,1,3,0,0,0,3,2,2,1,3,0
529,0,0,1,1,1,5,2,4,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,2,2,0,2,2,0,0,0,0,2,0,1,3,0,2,0,1,1,1,1,3,1,0,3,1,3,3,3,0,3,0,1
530,0,1,0,0,2,1,3,5,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,4,4,1,6,0,0,1,3,3,3,0,0,1,2,0,1,3,0,0,0,2,1,2,0,1,0,3,0,2,3,0
531,0,0,2,1,1,0,4,6,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,2,0,2,1,1,0,0,3,1,0,2,0,1,2,1,1,0,0,2,2,2,2,2,0,2,2,3,2,3,0,2,1
532,0,0,1,1,1,5,2,4,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,2,2,0,2,2,0,0,0,2,1,1,2,2,1,3,1,1,1,3,2,1,0,1,0,1,3,1,0,1,1,0,2
533,0,1,0,0,2,1,3,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,0,2,1,6,0,0,3,2,2,0,1,2,1,0,0,0,3,2,2,2,0,1,1,2,0,1,0,1,2,0,0
534,0,1,0,0,2,1,3,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,4,4,1,6,0,0,1,2,0,1,1,3,1,3,1,3,2,0,1,1,2,1,1,0,0,3,1,1,3,2,2
535,0,0,2,2,4,4,1,7,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,2,1,0,2,1,7,0,0,2,2,2,3,3,1,0,3,2,1,2,0,3,2,1,0,3,3,3,2,2,0,1,2,3
536,0,1,1,3,3,0,4,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,0,0,2,1,0,0,0,2,2,0,1,1,3,0,1,1,3,1,0,0,3,2,2,3,2,2,2,1,3,2,3,0
537,0,1,1,3,3,0,4,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,0,0,2,1,0,0,0,0,3,0,0,1,2,0,1,3,2,1,2,2,3,3,2,2,2,3,0,3,1,2,1,0
538,0,1,1,3,3,3,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,2,1,0,2,1,2,2,0,0,3,0,1,2,3,0,0,3,1,2,3,2,1,1,2,1
539,0,0,2,2,0,2,6,2,50,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,1,3,0,1,0,0,3,2,0,0,1,3,0,1,3,0,0,1,3,0,1,2,1,0,1,3,0,2,1,1,0
540,0,1,0,0,2,1,3,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,0,2,1,6,0,0,2,0,0,1,0,0,2,1,0,2,3,1,3,3,1,3,1,3,0,3,2,1,1,0,0
541,0,1,1,3,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,0,0,2,1,0,0,0,2,2,3,2,1,3,1,2,0,0,1,2,1,0,3,0,0,2,1,3,3,2,2,1,3
542,0,0,2,2,0,2,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,1,3,1,1,0,0,2,0,2,0,1,1,3,3,3,1,3,2,1,1,2,3,0,0,0,3,0,3,0,3,1
543,0,0,2,2,4,4,1,7,-1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,1,0,5,5,7,0,0,0,3,1,0,2,1,3,3,0,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,0
544,0,1,1,1,1,0,4,1,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,1,2,0,1,6,0,0,0,1,3,1,1,0,2,3,2,3,2,1,3,1,3,3,3,2,3,2,0,3,1,3,3,0
545,0,1,0,3,3,3,3,5,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,1,1,0,3,2,1,6,0,0,2,3,3,1,3,0,1,1,3,2,2,0,3,0,0,3,1,3,3,1,3,1,1,1,2
546,0,0,2,2,0,2,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,0,2,1,0,2,1,1,0,0,3,0,2,3,2,0,2,3,1,0,3,0,0,2,2,0,0,3,0,0,1,2,0,0,1
547,0,0,1,1,1,5,2,4,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,2,2,0,2,2,0,0,0,0,0,1,2,3,2,0,1,0,2,3,1,3,2,0,0,0,1,2,2,2,3,0,0
548,0,1,1,3,3,3,0,1,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,0,3,1,6,0,0,0,0,3,1,3,1,2,2,3,3,0,2,1,3,2,3,0,0,1,3,1,0,2,2,3,1
549,0,1,1,3,3,0,4,1,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,0,0,2,6,0,0,0,1,0,2,3,2,1,2,3,3,3,0,1,1,2,1,1,0,1,3,0,2,3,0,3,2
550,0,1,0,0,2,1,3,5,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,4,4,1,6,0,0,1,3,1,1,3,2,0,2,1,3,0,2,1,3,1,2,3,2,1,3,2,0,2,3,0
551,0,1,0,3,3,3,3,5,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,1,0,0,0,2,1,6,0,0,1,0,0,2,1,3,3,2,2,0,2,1,2,3,0,2,3,3,0,3,0,1,3,0,1
552,0,1,1,3,3,3,0,3,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,0,0,2,0,3,2,2,2,0,2,0,0,3,1,0,0,0,0,3,0,0,1,3,0,3
553,0,1,1,3,3,3,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,2,1,0,1,2,2,0,3,0,2,1,2,1,3,3,1,2,2,0,3,0,3,3,3,2
554,0,0,2,2,0,2,6,2,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,1,3,0,5,0,0,3,3,3,1,0,3,1,2,3,3,0,0,3,1,2,0,1,3,0,0,1,0,2,1,0
555,0,1,1,3,3,0,4,1,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,1,1,0,3,1,6,0,0,0,2,1,3,3,3,2,1,2,3,0,3,0,2,3,2,1,3,0,3,3,0,1,2,3,0
556,0,0,1,1,1,5,2,4,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,2,2,0,2,2,0,0,2,3,0,3,3,0,2,1,0,3,3,2,2,3,0,1,3,0,2,0,1,3,2,2,1
557,0,0,2,2,4,4,1,7,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,1,1,5,5,7,0,0,0,0,2,1,3,0,3,2,3,1,2,0,0,3,0,2,0,3,1,2,0,2,1,2,2
558,0,0,2,2,4,4,1,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,2,1,0,2,1,1,0,0,2,1,3,3,3,0,1,3,3,3,1,2,0,3,3,2,2,1,1,1,0,2,3,3,3
559,0,1,0,3,3,3,0,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,6,0,0,0,3,1,1,3,0,0,3,1,2,0,1,1,3,0,0,3,3,3,1,3,1,1,3,0
560,0,1,0,0,2,1,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,0,3,4,5,5,7,0,0,3,3,0,1,1,2,3,2,1,3,0,1,2,3,0,2,2,2,1,0,2,1,3,2,3
561,0,0,1,1,1,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,2,2,0,2,2,0,0,3,0,3,0,1,1,2,1,3,2,2,2,2,1,3,2,3,2,2,0,2,2,1,2,1
562,0,0,2,2,4,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,2,1,0,5,5,7,0,0,3,2,3,3,1,2,1,1,3,1,3,3,0,3,2,1,2,1,0,0,3,2,2,2,3
563,0,1,1,3,3,3,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,3,2,2,0,0,0,2,0,1,1,3,0,2,0,3,3,3,2,2,2,1,1,0,3,3
564,0,1,0,3,3,3,3,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,1,0,0,3,2,4,6,0,0,3,3,2,2,3,1,0,0,1,2,1,1,0,2,0,2,1,3,1,2,3,3,3,0,0
565,0,1,1,3,3,3,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,0,3,1,0,1,2,1,0,3,0,3,0,1,3,2,1,0,0,1,3,2,2,0,0,2
566,0,0,2,2,4,4,4,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,2,1,0,2,1,1,0,0,2,3,1,3,3,0,3,1,3,2,0,0,2,1,0,3,1,2,1,2,3,2,2,0,3
567,0,1,0,0,4,4,1,7,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,3,4,5,5,7,0,0,3,0,1,0,1,0,2,2,1,3,3,3,0,1,2,1,0,3,0,3,3,2,3,0,1
568,0,0,1,1,1,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,2,2,0,6,0,0,0,1,0,0,1,2,3,3,0,1,2,1,1,2,2,3,3,3,1,3,2,0,1,2,3,2
569,0,1,1,1,1,0,4,1,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,1,2,0,1,6,0,0,0,2,1,1,1,1,0,2,1,1,2,0,0,0,2,3,2,1,2,1,2,0,0,0,3,0
570,0,1,0,0,2,1,3,5,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,0,2,1,6,0,0,2,2,3,1,2,1,2,1,3,1,2,0,2,3,1,1,0,1,1,1,3,0,2,3,3
571,0,0,1,1,1,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,2,2,0,2,2,0,0,0,2,0,0,0,1,0,3,1,2,0,1,3,3,2,1,3,3,2,3,0,0,3,1,2
572,0,1,0,0,4,4,1,7,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,3,0,5,5,7,0,0,2,3,0,0,2,2,3,1,1,0,3,2,3,2,3,0,0,2,2,1,2,1,0,3,0
573,0,0,2,2,4,4,1,7,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,1,0,5,5,7,0,0,1,1,1,2,2,1,0,2,2,0,1,1,3,0,2,0,0,1,0,1,0,3,1,0,2
574,0,1,1,3,3,3,0,3,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,6,4,0,0,2,1,0,2,2,1,0,0,3,2,3,2,0,0,1,2,2,1,3,2,3,0,1,3,2
575,0,1,0,0,2,1,3,5,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,0,2,1,6,0,0,0,2,0,1,0,1,3,1,3,1,3,0,3,1,1,0,2,0,1,0,1,2,1,0,3
576,0,1,1,3,3,3,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,2,3,3,0,0,2,2,3,2,2,2,2,0,2,0,3,2,0,1,0,2,1,2,2,2
577,0,0,2,2,0,2,6,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,0,2,1,1,3,0,1,0,0,3,2,1,1,3,1,2,0,3,2,2,3,2,3,2,0,0,1,0,2,1,1,1,3,2
578,0,1,1,3,3,3,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,0,0,0,3,1,3,0,2,0,1,1,2,2,1,2,0,3,3,0,2,3,1,2,3,1
579,0,1,0,0,2,1,5,0,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,3,4,4,3,3,0,0,1,3,0,1,3,0,2,0,0,3,1,0,0,3,2,1,2,1,2,0,1,2,2,1,1
580,0,0,2,2,0,2,6,2,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,1,3,0,5,0,0,0,0,3,0,1,0,3,0,3,1,0,3,0,1,3,3,3,1,1,3,0,0,1,2,1
581,0,0,2,2,0,2,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,0,2,1,1,0,0,2,0,1,0,1,2,0,0,2,0,1,0,2,0,2,0,1,3,3,0,2,1,0,1,2
582,0,1,1,3,3,3,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,0,0,2,1,0,0,0,2,3,1,1,1,3,2,0,0,2,1,2,0,3,1,0,1,0,3,2,3,0,3,2,2
583,0,0,2,2,0,2,6,6,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,1,3,0,1,0,0,2,2,0,1,0,2,0,2,1,2,2,2,1,0,3,2,3,1,1,1,2,1,0,1,2
584,0,0,1,1,1,5,2,4,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,2,2,0,2,2,0,0,1,2,0,0,1,1,1,2,1,3,2,2,0,2,1,3,2,0,3,0,1,3,0,0,1
585,0,1,1,3,3,3,0,3,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,2,2,2,3,2,1,0,1,0,3,0,0,2,2,1,2,2,1,2,0,2,0,1,2,3
586,0,1,0,0,2,1,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,3,4,4,3,3,0,0,2,2,3,1,2,2,0,2,1,1,2,3,1,1,2,0,3,2,0,2,2,2,1,2,2
587,0,0,2,2,4,4,1,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,2,1,0,2,1,7,0,0,3,1,0,1,2,2,0,3,1,1,2,1,1,0,3,0,1,1,3,0,1,3,3,1,0
588,0,1,0,0,2,1,5,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,3,4,4,3,3,0,0,1,3,3,0,1,1,1,3,3,2,3,3,0,0,3,3,0,1,0,2,2,1,2,3,2
589,0,0,1,1,1,5,2,4,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,2,2,0,6,2,0,0,0,0,3,1,2,1,3,3,3,1,1,1,0,3,1,1,3,0,1,0,1,3,1,2,0
590,0,0,1,1,1,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,2,2,0,2,2,0,0,3,2,3,2,0,1,0,3,1,2,1,0,1,2,3,2,1,2,2,2,0,2,2,1,2
591,0,0,1,1,1,0,4,1,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,1,1,2,0,2,6,0,0,0,1,1,2,1,3,0,0,2,0,3,0,1,2,1,1,1,0,3,3,1,3,1,1,0,0
592,0,1,0,0,2,1,3,5,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,0,2,1,6,0,0,3,1,1,2,1,1,1,0,1,3,1,1,2,2,0,3,1,0,0,2,2,2,1,0,1
593,0,0,2,1,1,5,2,4,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,2,2,0,2,1,0,0,1,0,3,0,1,2,1,2,1,2,2,1,0,1,3,0,2,0,0,3,3,0,0,2,3
594,0,1,0,0,4,4,5,7,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,0,3,4,5,5,7,0,0,3,2,1,1,1,2,3,3,2,2,2,0,2,1,1,3,1,0,3,3,3,3,1,0,1
595,0,0,2,2,4,4,1,7,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,1,1,5,5,7,0,0,2,3,1,0,2,1,0,3,1,0,1,2,1,3,0,3,3,1,1,1,3,2,1,2,3
596,0,1,1,3,3,3,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,2,1,3,3,0,0,1,0,0,2,3,2,3,3,0,2,0,0,2,3,1,1,1,1,1
597,0,1,1,3,3,3,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,0,0,1,3,1,1,0,1,1,3,1,2,1,1,2,1,2,3,0,2,1,3,0,3,1
598,0,1,0,0,2,1,5,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,3,4,4,3,3,0,0,2,1,2,3,0,1,2,3,0,3,1,0,2,2,2,1,0,1,3,2,1,3,0,3,1
599,0,0,1,1,1,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,2,2,0,2,2,0,0,0,0,0,0,3,3,2,3,0,0,2,1,3,0,3,2,3,3,3,0,1,0,1,0,2
600,0,0,2,2,4,4,1,7,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,1,0,2,1,7,0,0,0,2,2,0,0,1,2,1,3,3,2,0,2,0,3,0,0,3,2,2,1,2,3,3,2
601,0,0,2,2,0,2,6,2,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,1,3,0,5,0,0,0,2,0,0,2,3,2,1,1,2,0,3,3,0,1,3,0,1,0,0,2,3,0,0,1
602,0,0,2,2,0,2,6,2,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,1,3,0,5,0,0,2,2,1,3,3,2,0,0,3,3,0,2,0,2,3,3,0,2,0,1,3,0,3,3,3
603,0,0,1,1,1,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,2,2,0,2,2,0,0,3,0,0,3,1,0,2,1,2,3,2,3,3,2,3,0,1,2,2,3,3,0,1,3,1
604,0,1,1,3,3,0,4,1,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,1,1,0,0,2,1,0,0,0,2,3,0,2,2,3,0,1,3,1,1,1,2,0,0,3,3,3,1,1,1,2,3,0,1
605,0,0,1,1,1,5,4,4,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,0,1,2,0,2,1,1,0,0,0,1,3,0,3,0,3,0,3,2,0,0,0,2,2,0,1,0,2,1,2,1,1,1,2
606,0,1,0,3,3,0,3,5,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,0,0,0,2,1,6,0,0,0,3,1,0,0,2,0,1,1,1,1,2,1,2,2,3,2,3,1,2,0,2,3,3,3
607,0,1,1,1,3,0,4,1,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,1,1,0,3,1,6,0,0,0,3,1,1,1,1,1,1,0,2,0,3,0,0,0,2,0,2,3,0,2,3,0,0,0,2
608,0,1,0,0,2,1,3,5,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,1,0,3,0,2,1,6,0,0,0,3,2,0,0,3,2,3,2,3,2,0,2,2,1,2,1,1,1,2,0,2,3,3,0
609,0,1,0,0,2,1,3,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,0,2,1,6,0,0,1,1,2,2,3,3,0,3,1,2,2,1,3,1,3,0,0,3,1,0,3,3,3,3,0
610,0,0,1,1,1,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,2,2,0,2,2,0,0,2,0,2,2,1,0,0,2,0,1,2,0,1,1,0,2,1,2,2,1,3,0,2,0,1
611,0,0,2,2,4,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,2,1,0,5,5,7,0,0,1,2,1,2,0,2,2,0,1,2,3,3,1,1,0,1,2,1,0,2,0,2,0,1,3
612,0,0,2,2,0,2,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,1,3,0,1,0,0,2,0,3,0,2,0,3,3,1,2,3,3,2,1,2,3,2,1,3,0,3,2,0,0,2
613,0,1,1,3,3,0,4,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,0,0,2,6,0,0,0,0,0,2,0,0,1,3,2,0,0,2,1,3,1,3,1,3,2,2,2,0,1,0,2,2
614,0,1,0,0,2,1,3,5,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,4,4,1,6,0,0,1,1,3,0,1,1,2,1,3,1,1,3,0,1,3,3,2,0,0,0,3,3,3,1,3
615,0,0,2,2,4,4,1,7,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,0,2,1,0,2,1,7,0,0,3,1,0,3,1,3,0,3,3,2,3,3,2,3,3,3,3,2,2,2,0,2,1,0,3
616,0,1,0,0,4,4,5,7,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,0,0,3,4,5,5,7,0,0,1,2,0,0,2,0,1,3,0,3,0,1,0,1,0,3,3,0,0,1,1,1,1,1,2
617,0,0,2,2,0,2,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,0,2,1,1,0,0,1,2,3,3,2,0,3,1,1,3,0,2,0,3,0,2,0,2,1,0,1,1,3,0,3
618,0,1,1,3,3,3,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,1,2,2,1,2,0,1,3,3,3,0,2,2,2,2,3,3,2,0,3,0,1,1,1,1
619,0,1,0,0,2,1,5,0,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,0,3,4,4,3,3,0,0,1,2,0,3,1,2,2,1,1,0,1,0,2,1,2,2,3,1,1,0,2,3,1,0,0
620,0,0,2,2,0,2,6,2,122,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,1,3,0,5,0,0,2,0,2,2,1,2,1,1,1,3,2,3,3,0,3,3,1,1,3,2,2,2,2,2,2
621,0,0,2,2,0,2,6,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,1,3,0,5,0,0,2,2,0,1,2,3,0,1,0,2,0,2,0,2,1,2,1,1,1,2,1,1,3,2,0
622,0,0,2,2,0,2,6,2,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,1,3,0,5,0,0,0,2,2,3,2,2,0,3,0,3,0,0,2,2,1,3,0,0,1,3,1,3,3,3,0
623,0,0,2,2,4,4,1,2,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,0,2,1,1,5,5,7,0,0,1,3,2,2,2,3,2,1,3,0,0,1,2,0,2,2,0,0,2,2,2,2,2,1,1
624,0,1,1,3,3,3,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,4,0,0,0,1,0,1,3,1,3,0,1,3,2,1,1,0,3,1,3,3,2,0,1,3,1,0,0
625,0,1,0,0,2,1,3,5,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,0,3,0,2,1,6,0,0,2,3,3,1,1,1,0,2,0,2,0,1,1,2,2,0,0,3,3,2,2,3,2,2,0
626,0,0,1,1,1,5,2,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,2,2,0,2,2,0,0,3,0,1,2,2,2,3,3,3,1,2,2,3,2,1,0,0,2,2,1,1,1,1,0,2
627,0,0,1,1,1,0,4,1,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,1,2,0,2,6,0,0,0,2,3,3,1,2,1,3,2,3,1,0,0,0,3,2,0,2,1,3,1,1,0,0,0,2
628,0,1,1,3,3,3,0,3,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,1,4,6,0,0,1,3,3,2,2,0,0,3,1,1,1,0,2,2,3,1,3,1,0,0,0,2,3,3,1
