,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16
615,0,1,0,0,2,5,2,6,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,1,1,1,4,5,1,0,0,3,1,0,3,1,3,0,3,3,2,3,3,2,3,3,3
616,0,0,1,3,2,5,2,0,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,1,1,2,2,5,1,0,0,1,2,0,0,2,0,1,3,0,3,0,1,0,1,0,3
617,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,4,2,0,0,0,1,2,3,3,2,0,3,1,1,3,0,2,0,3,0,2
618,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,1,2,2,1,2,0,1,3,3,3,0,2,2,2,2,3
619,0,0,1,3,3,1,5,5,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,1,2,0,3,1,2,2,1,1,0,1,0,2,1,2,2
620,0,1,0,0,0,2,1,4,122,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,2,0,2,2,1,2,1,1,1,3,2,3,3,0,3,3
621,0,1,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,2,2,0,1,2,3,0,1,0,2,0,2,0,2,1,2
622,0,1,0,0,0,2,1,4,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,0,2,2,3,2,2,0,3,0,3,0,0,2,2,1,3
623,0,1,0,0,2,5,2,0,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,1,2,1,5,3,6,0,0,1,3,2,2,2,3,2,1,3,0,0,1,2,0,2,2
624,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,0,1,0,1,3,1,3,0,1,3,2,1,1,0,3,1
625,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,2,3,3,1,1,1,0,2,0,2,0,1,1,2,2,0
626,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,0,1,2,2,2,3,3,3,1,2,2,3,2,1,0
627,0,1,2,2,4,4,6,3,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,0,1,4,7,0,0,2,3,3,1,2,1,3,2,3,1,0,0,0,3,2,0
628,0,0,1,1,1,3,4,7,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,4,3,1,2,0,0,1,3,3,2,2,0,0,3,1,1,1,0,2,2,3,1
629,0,1,0,0,0,2,1,4,77,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,2,0,0,0,1,3,1,2,3,1,3,0,0,0,3,2,0,1,3,2
630,0,1,0,0,0,2,1,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,5,2,0,0,0,2,1,2,0,2,0,1,2,3,2,2,1,3,3,1,2
631,0,1,2,2,4,4,6,6,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,7,0,0,2,0,3,4,2,7,0,0,0,0,0,0,3,1,2,1,1,3,2,2,1,2,0,2
632,0,1,2,2,4,0,3,1,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,1,0,0,2,1,0,1,0,1,0,3,0,1,1,2
633,0,0,2,1,1,3,0,7,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,1,0,2,3,1,3,0,0,3,0,2,3,2,3,1,1
634,0,0,1,3,3,1,5,2,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,2,2,5,5,0,0,3,0,3,1,3,3,2,3,0,2,2,0,0,3,3,2
635,0,1,0,0,2,4,6,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,1,4,2,0,0,0,0,0,0,1,2,1,1,3,3,0,1,0,2,2,2,2
636,0,1,0,0,2,5,2,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,4,2,1,0,0,1,0,2,3,1,3,3,1,0,2,1,2,3,1,0,1
637,0,0,2,1,1,3,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,1,3,0,2,2,3,1,2,2,0,3,3,3,3,0,0
638,0,0,1,3,3,1,4,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,0,0,3,1,1,0,2,0,2,0,3,0,3,3,0,3
639,0,0,1,3,3,1,5,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,0,0,0,2,1,0,2,3,1,0,1,0,0,0,0,2
640,0,1,0,0,2,5,2,0,76,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,1,2,4,5,1,0,0,0,3,0,2,3,1,2,0,0,2,0,0,3,0,2,0
641,0,0,2,1,1,4,6,3,-1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,0,3,0,4,2,7,0,0,2,1,0,2,3,2,0,0,2,1,0,0,0,1,2,0
642,0,1,0,0,2,5,6,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,1,4,2,0,0,0,3,1,0,0,1,2,2,2,0,3,0,3,1,2,1,2
643,0,1,0,0,2,5,2,0,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,4,5,1,0,0,2,1,2,1,2,3,2,1,3,0,3,1,2,0,0,0
644,0,1,2,2,4,0,3,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,2,0,2,0,2,1,0,2,0,0,1,0,1,3,0
645,0,0,2,1,1,4,6,3,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,3,0,4,4,7,0,0,3,2,2,3,3,2,0,2,3,0,2,2,3,3,3,2
646,0,0,1,3,3,1,4,2,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,0,1,4,3,1,5,0,0,2,2,0,3,3,2,3,2,2,2,2,1,3,3,2,2
647,0,1,0,0,0,2,1,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,0,1,2,0,3,3,2,2,3,0,1,3,3,2,1,1
648,0,1,0,0,0,2,1,4,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,2,2,3,0,2,0,0,1,2,2,2,3,2,2,3,3
649,0,1,0,0,2,5,2,0,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,4,5,1,0,0,0,0,3,1,3,0,1,2,0,0,3,3,1,2,1,3
650,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,0,3,0,0,1,0,0,2,3,2,0,1,3,1,1,3
651,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,3,0,3,1,1,2,3,3,2,3,1,3,2,1,3
652,0,0,2,1,1,3,0,7,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,1,3,0,3,1,1,2,3,2,1,2,1,0,3,3,2
653,0,1,0,0,0,2,1,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,4,2,0,0,0,3,2,0,1,2,0,3,3,0,3,0,0,3,1,0,2
654,0,0,1,3,3,1,4,2,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,0,0,1,1,0,2,0,2,1,2,3,3,3,3,3,0
655,0,1,2,2,4,0,3,1,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,2,0,1,2,1,3,2,2,0,1,0,1,2,2,0
656,0,0,1,3,3,1,5,2,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,2,0,1,1,2,3,2,2,1,0,3,1,0,3,2,3
657,0,0,2,1,1,3,0,7,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,0,2,2,1,1,1,0,1,1,3,3,3,0,3,2,2
658,0,0,2,1,1,3,0,3,106,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,2,0,2,0,1,2,0,3,1,1,1,1,3,3,3,3
659,0,1,0,0,0,2,1,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,2,3,2,3,1,3,0,3,0,1,0,1,3,1,2,0
660,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,3,1,2,2,2,1,3,3,3,1,3,1,3,1,0,1
661,0,1,0,0,0,2,1,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,1,0,2,2,0,0,0,2,2,1,3,0,2,2,0,0
662,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,5,2,0,0,0,0,3,2,1,0,2,0,2,2,0,3,1,2,1,3,0
663,0,0,1,3,3,1,5,2,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,2,2,5,5,0,0,3,3,0,1,3,1,2,1,3,2,2,1,1,2,0,1
664,0,0,2,1,1,3,0,7,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,0,1,2,0,1,0,1,0,3,3,3,1,0,3,2,2
665,0,0,1,3,3,1,4,2,67,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,4,3,1,5,0,0,0,1,0,3,0,2,3,2,1,3,3,1,0,0,1,1
666,0,1,0,2,0,2,1,6,51,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5,7,0,1,2,2,1,4,2,0,0,0,3,1,1,0,0,1,3,1,0,1,0,1,3,3,1,2
667,0,1,0,0,2,5,2,0,108,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,1,1,2,4,5,1,0,0,0,3,1,0,0,3,0,3,1,1,1,1,2,3,1,1
668,0,1,2,2,4,0,3,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,3,1,2,3,1,0,3,0,2,0,0,3,3,3,0
669,0,1,2,2,4,0,3,1,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,2,2,1,1,0,3,3,3,1,1,1,3,1,1,0
670,0,1,0,0,2,4,6,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,1,4,2,0,0,0,3,1,1,2,1,2,3,0,1,2,1,2,2,1,1,3
671,0,0,1,3,3,1,5,5,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,1,4,3,1,5,0,0,0,3,1,2,1,1,2,2,0,1,2,2,3,1,1,1
672,0,0,1,3,3,1,4,2,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,0,0,1,3,1,0,1,3,1,3,3,3,3,3,2,3
673,0,0,1,3,3,1,5,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,2,0,1,0,2,1,0,1,2,3,2,0,1,0,1,1
674,0,1,0,0,0,2,1,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,3,1,3,0,0,1,1,1,3,1,0,1,2,3,2,2
675,0,1,0,0,0,2,1,4,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,1,0,1,0,0,3,1,2,3,1,2,0,0,3,2,0
676,0,1,2,2,4,0,3,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,2,2,1,1,1,1,3,2,1,2,3,3,1,1,3
677,0,1,2,2,4,0,3,1,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,1,3,0,2,1,2,0,0,2,2,0,0,2,3,3,3
678,0,1,0,0,0,2,1,4,31,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,2,0,0,0,1,0,3,1,3,3,1,3,2,2,0,3,1,2,3,2
679,0,1,2,2,4,0,3,1,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,3,1,1,2,0,1,2,2,0,0,3,3,3,0,2
680,0,1,0,0,2,5,2,0,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,4,5,1,0,0,3,2,2,1,1,1,2,2,2,2,1,2,1,1,3,1
681,0,1,0,0,2,5,2,0,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,4,0,1,1,2,1,5,5,1,0,0,0,3,2,2,2,3,2,2,2,0,3,0,2,0,1,1
682,0,1,2,2,4,0,3,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,0,2,2,2,0,1,0,3,1,2,2,3,2,1,2
683,0,1,0,0,0,2,1,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,2,2,2,2,1,0,2,2,3,2,3,3,1,3,0,3
684,0,0,1,3,3,1,5,5,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,2,1,1,0,2,1,3,0,0,0,2,1,3,1,1,2
685,0,0,2,1,1,3,0,7,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,2,0,1,0,2,2,0,3,1,2,2,0,0,0,0,1
686,0,0,2,1,1,3,0,3,32,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,2,3,0,2,1,3,1,3,3,0,0,1,3,2,2,1
687,0,1,0,0,0,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,2,0,0,3,0,0,1,3,1,2,3,1,0,0,0,2
688,0,1,0,2,4,4,6,6,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,0,3,4,2,0,0,0,2,2,0,3,2,3,2,1,2,2,3,2,2,2,2,1
689,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,1,2,2,5,1,0,0,2,1,1,3,2,2,0,2,0,0,0,0,0,3,3,2
690,0,1,0,0,2,5,2,0,108,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,1,1,2,4,5,1,0,0,2,1,3,1,2,3,1,3,3,3,1,0,0,0,3,1
691,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,1,1,2,1,4,2,0,0,0,0,1,1,3,2,2,2,0,1,2,1,3,2,2,1,2
692,0,0,2,1,1,4,0,3,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,2,0,0,1,4,7,0,0,2,0,0,0,2,0,0,1,1,2,2,3,2,3,0,0
693,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,1,1,3,0,2,2,3,0,0,0,0,2,1,1,1,3
694,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,2,2,5,1,0,0,2,1,2,3,2,2,2,1,1,3,2,2,3,2,1,2
695,0,0,2,1,1,4,6,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,3,0,4,2,7,0,0,1,2,1,0,1,1,2,1,3,2,2,0,2,3,2,2
696,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,2,2,1,2,3,0,2,1,3,3,3,0,2,0,0,1
697,0,0,1,3,3,1,5,5,86,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,2,3,0,1,3,3,1,3,2,0,0,3,0,1,2,2
698,0,0,2,1,1,3,0,7,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,3,2,1,1,0,3,3,3,3,2,3,2,2,2,2,1
699,0,1,0,0,2,5,2,0,47,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,4,0,1,1,2,1,5,5,1,0,0,1,2,2,1,0,3,1,1,0,0,3,3,2,2,1,1
700,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,4,2,0,0,0,0,2,3,1,3,3,2,1,0,2,1,1,2,1,1,0
701,0,0,1,3,2,5,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,1,2,2,5,1,0,0,0,1,2,3,2,3,3,2,3,1,2,3,3,3,1,1
702,0,1,0,0,0,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,1,0,2,3,3,3,0,0,2,1,0,3,2,1,2,1
703,0,1,0,2,4,0,3,1,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,1,0,1,3,2,1,0,1,2,0,0,1,1,2,0,1
704,0,0,2,1,1,3,0,7,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,7,0,0,3,1,1,3,1,2,0,0,3,3,3,3,1,1,3,2
705,0,0,2,2,1,4,0,3,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,2,0,0,1,4,7,0,0,2,0,1,0,3,0,3,0,2,2,0,1,0,3,3,2
706,0,1,0,0,0,2,1,4,123,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,1,2,2,2,3,1,0,1,0,1,3,0,2,3,2,3
707,0,1,0,0,0,2,2,0,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,1,1,3,3,0,3,2,3,0,1,2,1,0,2,1,0
708,0,1,0,0,2,4,6,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,1,4,2,0,0,0,2,2,0,3,0,1,1,2,2,1,0,1,3,0,1,1
709,0,0,1,3,3,1,5,5,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,1,2,3,0,0,3,2,2,3,0,0,0,1,3,2,0
710,0,1,0,2,4,0,3,1,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,1,3,2,3,1,1,2,0,3,0,1,2,1,0,0
711,0,1,0,0,0,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,3,1,0,1,0,1,2,3,1,2,3,3,2,0,2,3
712,0,1,0,2,4,0,6,6,84,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,0,3,4,2,0,0,0,1,3,2,0,1,3,2,3,0,3,3,1,3,3,1,0
713,0,1,2,2,4,4,6,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,4,2,7,0,0,2,1,1,2,0,0,2,0,3,1,0,1,2,2,0,2
714,0,1,2,2,4,0,3,1,75,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,2,1,1,0,1,2,2,3,0,2,1,3,2,0,0
715,0,0,1,3,2,5,2,0,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,1,2,2,5,1,0,0,2,2,2,1,3,2,3,3,3,3,0,0,1,2,2,3
716,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,1,2,0,2,2,2,0,2,2,0,2,0,1,0,0,3
717,0,1,0,2,4,0,3,6,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,0,1,4,2,0,0,0,3,0,0,0,2,1,1,2,3,2,3,1,2,3,3,1
718,0,1,2,2,4,4,6,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,4,2,7,0,0,3,2,0,1,0,2,0,0,2,2,0,0,0,3,2,1
719,0,1,0,0,2,5,2,0,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,4,0,1,1,2,1,4,2,1,0,0,3,1,3,3,1,3,1,2,0,3,0,2,0,3,2,0
720,0,0,2,1,1,3,0,7,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,2,2,0,1,0,1,2,1,1,2,1,2,1,0,2,3
721,0,1,2,2,4,0,3,1,75,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,1,2,3,0,1,1,3,2,1,3,2,2,0,2,3,1
722,0,0,1,3,3,1,5,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,3,1,0,0,3,1,2,3,2,1,1,3,1,1,0,0
723,0,1,2,2,4,4,6,6,33,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,3,4,2,7,0,0,3,2,2,3,3,1,0,0,3,1,2,0,3,2,3,1
724,0,1,2,2,4,4,3,3,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,0,1,4,7,0,0,0,2,2,1,3,3,3,0,3,1,1,3,2,3,1,3
725,0,0,1,3,3,1,5,5,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,1,4,3,1,5,0,0,0,1,1,3,0,2,3,1,2,1,3,2,1,2,0,0
726,0,1,2,2,4,0,3,1,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,1,0,2,0,2,2,0,1,0,0,3,3,3,1,2,0
727,0,1,2,2,4,0,3,1,3,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,1,0,0,1,3,0,2,2,2,3,0,0,3,2,1
728,0,1,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,1,3,2,0,2,2,3,2,3,1,1,1,0,1,2,2
729,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,1,2,0,2,3,0,1,3,3,3,1,2,2,1,2,1
730,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,2,2,3,3,3,0,3,0,3,3,1,3,0,3,3,0
731,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,3,0,3,2,2,1,1,0,3,2,1,3,0,0,0
732,0,0,2,1,1,3,0,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,3,2,0,1,2,2,1,2,3,2,0,0,1,1,1,0
733,0,1,0,0,0,2,1,4,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,2,1,3,3,3,3,0,1,3,3,3,1,2,3,1,3
734,0,1,0,2,4,4,6,6,42,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,0,3,4,2,0,0,0,0,0,3,1,2,1,1,1,0,0,1,2,3,1,0,2
735,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,0,3,0,3,0,2,0,0,3,2,2,2,0,1,0,0
736,0,0,2,1,1,3,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,2,2,0,1,3,0,3,0,2,0,3,2,2,2,3,1
737,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,4,2,0,0,0,0,0,1,3,3,1,2,2,0,2,0,3,2,3,3,2
738,0,1,0,0,0,2,1,6,95,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,1,4,2,0,0,0,2,3,1,3,3,2,0,2,0,3,2,1,3,1,2,2
739,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,3,2,3,1,0,1,2,2,2,2,1,2,0,1,0,0
