,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36
437,0,0,2,2,4,0,0,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0
438,0,1,2,1,3,3,4,4,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,1,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1
439,0,0,1,0,2,1,3,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,0,2,0,0,4,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1
440,0,0,1,0,0,2,2,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,2,4,0,4,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1
441,0,0,2,2,4,0,5,2,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,0,1,0,0,0,5,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0
442,0,0,0,3,2,5,3,3,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,2,4,3,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0
443,0,1,2,1,3,3,4,4,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,1,3,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1
444,0,1,2,2,4,1,5,2,112,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,0,1,0,0,0,5,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0
445,0,0,1,0,2,5,3,3,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,2,4,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0
446,0,1,0,3,1,4,6,5,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,2,4,3,6,6,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1
447,0,0,2,2,4,0,0,6,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
448,0,0,1,2,4,0,0,6,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0
449,0,1,0,3,1,4,6,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,2,4,3,6,6,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
450,0,0,1,0,0,2,2,7,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,2,4,5,3,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
451,0,1,0,3,1,4,6,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,2,4,3,6,6,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1
452,0,1,0,3,1,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,2,3,5,2,7,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
453,0,1,2,1,3,3,4,4,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,1,3,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
454,0,1,2,1,3,1,5,2,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,1,0,0,5,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0
455,0,0,0,3,2,5,3,3,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,2,4,3,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0
456,0,0,2,2,4,1,5,2,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,1,1,0,3,5,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1
457,0,0,1,2,4,1,5,0,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
458,0,0,2,2,4,1,5,2,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,1,0,0,0,5,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
459,0,0,2,2,4,1,5,2,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,1,0,0,0,5,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
460,0,0,1,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,2,4,5,3,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
461,0,1,2,1,3,3,4,4,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,1,3,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0
462,0,1,0,1,3,3,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,3,3,5,2,7,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
463,0,0,2,2,4,0,0,6,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,0,2,4,5,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
464,0,1,2,1,3,3,4,4,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,1,3,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1
465,0,1,2,1,3,3,4,2,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,1,1,3,5,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0
466,0,0,1,0,0,5,2,7,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,2,4,5,3,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
467,0,1,2,1,3,1,5,2,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,3,1,0,3,5,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0
468,0,0,2,2,4,0,0,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1
469,0,0,1,2,4,1,5,0,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1
470,0,1,0,3,1,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,2,3,5,2,7,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
471,0,0,1,2,4,0,0,6,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1
472,0,0,1,0,0,2,2,7,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,2,4,5,3,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1
473,0,0,1,0,2,1,3,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,0,2,0,0,4,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1
474,0,1,2,1,3,3,4,4,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,1,3,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
475,0,0,1,0,0,2,2,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,2,4,0,4,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1
476,0,1,0,3,2,5,3,3,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,2,4,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0
477,0,0,1,2,4,0,0,6,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
478,0,1,2,1,3,3,4,4,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,1,3,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
479,0,1,0,3,1,4,6,5,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,2,4,3,6,6,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0
480,0,1,2,2,4,0,5,2,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,1,1,1,3,5,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
481,0,0,2,2,4,0,0,6,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
482,0,0,2,2,4,1,5,2,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0
483,0,1,0,3,1,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,2,3,5,2,7,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1
484,0,0,2,2,4,0,5,2,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,1,0,1,3,5,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1
485,0,0,1,0,0,2,2,7,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,2,4,5,3,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
486,0,1,2,1,3,3,4,4,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,1,2,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0
487,0,0,1,0,2,5,3,3,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,2,4,3,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
488,0,1,0,3,1,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,2,3,5,2,7,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0
489,0,0,2,2,4,0,0,6,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
490,0,1,0,3,1,4,6,5,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,2,4,3,6,6,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
491,0,1,0,3,1,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,1,2,3,5,2,7,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1
492,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,2,0,0,4,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
493,0,0,1,0,0,2,2,7,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,2,4,5,3,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
494,0,1,2,1,3,3,5,2,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,3,1,1,3,5,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
495,0,1,0,3,1,4,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,2,3,5,2,7,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0
496,0,0,2,2,4,0,0,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
497,0,1,0,3,1,4,1,1,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,2,3,5,2,7,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
498,0,0,1,0,0,2,2,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,2,0,0,4,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1
499,0,0,2,2,4,0,0,6,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1
500,0,1,0,1,3,3,4,4,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,3,5,2,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0
501,0,1,2,1,3,1,5,2,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,3,1,0,3,5,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0
502,0,0,1,0,2,1,3,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
503,0,1,2,1,3,3,4,4,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,1,3,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
504,0,0,1,0,0,2,2,7,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,2,4,5,3,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0
505,0,0,2,2,4,0,0,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0
506,0,0,1,0,0,2,3,0,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,1,2,0,2,0,0,4,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
507,0,1,0,3,2,5,6,3,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,1,2,4,3,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0
508,0,1,0,3,1,4,1,1,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,2,3,5,2,7,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0
509,0,1,2,1,3,3,4,4,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,1,3,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0
510,0,0,2,2,4,1,5,2,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,1,0,0,0,5,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1
511,0,1,0,3,1,4,6,5,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,2,4,3,6,6,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
512,0,0,1,0,2,5,3,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0
513,0,0,1,0,0,2,2,7,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,2,4,5,3,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0
514,0,0,1,0,2,5,3,3,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,0,4,3,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0
515,0,0,2,2,4,0,0,6,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
516,0,1,2,2,4,1,5,2,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,3,1,0,3,5,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0
517,0,1,0,3,1,4,1,1,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,2,4,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1
518,0,1,0,3,2,5,3,3,101,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,2,4,3,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
519,0,1,2,1,3,3,4,4,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,3,1,1,3,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
520,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,2,4,0,4,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1
521,0,0,2,2,4,0,0,6,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,1,0,2,4,2,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1
522,0,1,0,3,1,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,2,3,5,2,7,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1
523,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,0,2,4,0,4,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1
524,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,2,4,0,4,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
525,0,0,1,0,0,2,2,7,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,2,4,0,4,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1
