,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12
665,0,0,2,1,1,2,3,1,67,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,3,4,1,2,7,0,65,0,0,0,2,0,3,2,4,1,3,4,2
666,0,1,1,0,4,0,6,6,51,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5,7,0,0,0,0,1,5,6,4,0,-1,5,4,2,5,0,3,0,3,4,4,4,0
667,0,1,1,3,0,5,2,2,108,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,0,0,1,2,5,0,2,0,-1,3,3,5,1,0,4,3,1,3,4,1,1
668,0,1,0,0,2,3,5,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,57,0,4,2,0,2,0,0,4,0,0,0,5
669,0,1,0,0,2,3,5,0,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,0,4,4,3,4,1,4,1,5,3,1,5
670,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,1,5,6,4,0,18,3,1,4,4,0,2,3,3,1,2,0,4
671,0,0,2,1,1,2,4,5,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,4,1,2,7,0,36,4,2,5,1,3,5,3,2,5,1,0,2
672,0,0,2,1,1,2,3,1,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,0,4,2,5,2,5,4,1,1,5,2,4
673,0,0,2,1,1,2,4,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,35,4,1,1,5,1,3,3,3,4,0,1,4
674,0,1,1,3,4,0,6,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,28,5,0,5,0,5,0,2,4,4,5,4,3
675,0,1,1,3,4,0,6,4,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,9,3,5,5,2,5,5,4,3,5,3,3,4
676,0,1,0,0,2,3,5,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,57,1,3,2,3,2,0,3,4,2,4,4,5
677,0,1,0,0,2,3,5,0,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,5,4,2,1,1,3,3,4,2,0,5,3
678,0,1,1,3,4,0,6,4,31,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,6,4,0,31,1,5,1,4,3,4,1,1,0,4,4,0
679,0,1,0,0,2,3,5,0,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,59,1,1,0,1,2,5,1,1,3,4,0,1
680,0,1,1,3,0,5,2,2,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,1,5,0,2,0,7,4,4,4,2,2,1,1,5,0,3,2,4
681,0,1,1,3,0,5,2,2,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,4,0,0,0,0,1,4,0,2,0,-1,0,5,4,4,4,1,4,4,2,2,0,2
682,0,1,0,0,2,3,5,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,57,1,5,4,1,5,2,3,4,3,5,4,4
683,0,1,1,3,4,0,6,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,4,5,3,4,1,5,2,2,4,5,0,0
684,0,0,2,1,1,2,4,5,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,-1,5,3,5,1,2,0,3,5,1,3,3,5
685,0,0,0,2,3,4,0,3,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,47,4,4,0,0,5,1,4,4,2,3,4,3
686,0,0,0,2,3,1,1,7,32,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,0,5,0,0,-1,2,2,2,0,3,5,0,2,3,3,3,1
687,0,1,1,3,4,0,6,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,3,5,5,1,3,5,4,3,2,0,0,1
688,0,1,1,0,2,3,1,6,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,2,3,5,6,4,0,19,0,3,3,4,1,3,2,4,0,1,2,5
689,0,1,1,3,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,1,2,2,0,2,0,1,4,5,0,5,0,4,1,2,2,1,1,4
690,0,1,1,3,0,5,2,2,108,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,0,0,1,2,5,0,2,0,-1,4,2,3,2,5,2,2,0,2,4,2,3
691,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,0,0,0,1,5,6,4,0,13,0,0,0,2,3,3,0,0,0,3,5,2
692,0,0,0,2,3,1,1,7,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,1,2,2,0,0,5,0,0,-1,2,3,1,2,0,4,2,5,5,2,4,4
693,0,0,0,2,3,4,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,4,3,0,5,4,0,1,4,2,0,2,0
694,0,1,1,3,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,2,2,0,2,0,0,5,1,3,5,5,5,1,4,0,3,4,2
695,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,3,0,5,6,0,0,-1,1,1,2,1,2,0,1,2,5,1,2,4
696,0,0,0,2,3,4,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,0,4,5,5,3,0,3,0,2,5,2,5
697,0,0,2,1,1,2,4,5,86,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,-1,3,2,0,1,1,1,5,2,3,0,5,4
698,0,0,0,2,3,4,0,3,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,5,3,1,1,2,3,1,1,4,1,4,3
699,0,1,1,3,0,5,2,2,47,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,4,0,0,0,0,1,4,0,2,0,5,5,4,4,4,0,0,3,1,1,3,3,4
700,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,5,6,4,0,-1,0,0,5,2,4,0,3,2,3,3,4,4
701,0,0,2,1,0,5,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,1,2,2,0,2,0,2,4,3,0,1,3,5,2,5,1,2,5,0
702,0,1,1,3,4,0,6,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,0,2,5,4,4,2,0,2,1,2,1,2
703,0,1,1,0,2,3,5,0,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,4,3,2,4,2,2,1,1,3,0,1,0
704,0,0,0,2,3,4,0,3,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,0,0,45,0,5,2,2,1,5,4,2,0,5,2,4
705,0,0,0,0,2,1,1,7,104,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,1,2,2,0,0,5,0,0,-1,5,1,2,0,4,4,1,5,5,1,3,1
706,0,1,1,3,4,0,6,4,123,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,1,3,3,1,2,3,0,5,5,0,0,2
707,0,1,1,3,4,0,2,2,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,3,5,5,0,1,0,5,2,1,3,4,3
708,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,1,5,6,4,0,-1,3,4,3,5,0,3,5,3,1,1,0,0
709,0,0,2,1,1,2,4,5,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,32,5,0,3,4,2,5,5,5,2,1,4,5
710,0,1,1,0,2,3,5,0,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,2,3,3,1,1,0,60,3,5,1,3,0,5,2,1,2,0,4,5
711,0,1,1,3,4,0,6,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,4,3,2,5,3,3,3,0,2,1,5,4
712,0,1,1,0,2,3,5,6,84,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,2,3,5,6,4,0,-1,0,2,3,1,1,5,3,0,3,0,3,2
713,0,1,0,0,2,1,1,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,3,5,6,0,0,20,3,4,0,2,0,0,1,4,4,3,4,5
714,0,1,0,0,2,3,5,0,75,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,5,0,1,5,2,0,1,5,2,1,1,2
715,0,0,2,1,0,5,2,2,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,1,2,2,0,2,0,3,4,5,2,2,4,3,3,1,2,5,5,0
716,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,49,1,5,5,2,2,5,2,0,5,0,5,2
717,0,1,1,0,2,3,5,6,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,2,1,5,6,4,0,56,4,3,2,2,3,3,4,5,4,4,0,4
718,0,1,0,0,2,1,1,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,3,5,6,0,0,21,4,5,0,0,5,1,0,0,0,2,4,0
719,0,1,1,3,0,5,2,2,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,4,0,0,0,0,1,5,0,2,0,-1,5,1,2,2,5,4,1,3,1,5,1,5
720,0,0,0,2,3,4,0,3,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,64,5,3,4,2,4,4,3,3,5,4,1,2
721,0,1,0,0,2,3,5,0,75,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,0,1,5,0,3,4,4,5,4,4,0,5
722,0,0,2,1,1,2,4,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,34,4,0,2,3,2,1,0,4,4,5,1,0
723,0,1,0,0,2,1,1,6,33,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,2,3,5,6,0,0,-1,0,2,2,0,5,4,5,0,2,4,3,2
724,0,0,0,0,2,1,1,7,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,2,2,0,0,5,0,0,-1,4,3,2,4,4,4,4,5,2,4,3,2
725,0,0,2,1,1,2,4,5,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,4,1,2,7,0,-1,2,5,3,4,3,5,4,2,2,5,1,1
726,0,1,0,0,2,3,5,0,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,1,0,1,5,1,2,1,5,3,2,0,3
727,0,1,0,0,2,3,5,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,5,1,4,0,3,4,2,3,0,1,1,2
728,0,1,1,3,4,0,6,4,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,-1,4,3,2,1,3,2,4,5,3,1,2,2
729,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,48,5,0,4,2,5,5,5,3,3,4,3,0
730,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,5,2,2,5,5,4,2,5,5,5,4,3
731,0,1,0,0,2,3,5,0,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,58,0,2,1,0,5,3,0,0,1,1,2,5
732,0,0,0,2,3,4,0,3,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,0,5,4,1,0,2,2,3,5,2,3,5
733,0,1,1,3,4,0,6,4,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,6,2,0,0,1,0,3,1,4,3,5,2,2
734,0,1,1,0,2,3,5,6,42,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,2,3,5,6,4,0,-1,2,4,0,1,2,3,2,1,0,0,5,0
735,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,4,2,0,1,0,3,2,2,3,0,2,0
736,0,0,0,2,3,4,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,0,5,0,0,-1,5,2,1,0,3,3,3,4,5,5,3,1
737,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,5,6,4,0,12,5,1,4,4,1,3,2,5,1,2,3,1
738,0,1,1,3,4,0,6,6,95,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,5,6,4,0,-1,4,5,4,2,2,3,5,1,5,3,4,4
739,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,39,1,0,3,5,4,5,0,0,1,2,2,2
740,0,0,0,2,3,1,1,7,73,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,3,0,0,5,0,0,-1,0,4,3,1,3,5,1,3,0,0,4,5
741,0,0,2,2,3,4,0,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,4,1,2,6,0,-1,1,2,1,1,1,1,1,1,3,1,4,5
742,0,1,0,0,2,1,1,6,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,2,3,5,6,0,0,-1,1,2,5,0,3,4,4,5,4,1,2,3
743,0,0,2,1,1,2,3,1,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,4,2,2,5,5,2,4,4,5,2,4,5
744,0,1,1,0,2,3,5,0,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,2,3,3,1,1,0,60,0,2,2,2,5,0,0,0,3,4,1,4
745,0,1,0,0,2,3,5,0,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,5,4,4,3,1,4,5,0,5,3,2,5
746,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,3,0,5,5,0,0,-1,4,1,5,3,1,3,0,4,3,5,1,1
747,0,0,2,1,0,5,2,2,124,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,1,2,5,0,2,0,-1,0,5,5,2,5,4,0,1,5,5,4,3
748,0,0,0,0,2,1,1,7,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,0,5,5,0,0,-1,0,0,1,5,4,2,4,2,5,5,4,0
749,0,1,0,0,2,3,5,0,90,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,3,1,5,3,2,4,4,3,2,4,2,4
750,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,1,1,3,0,5,5,0,0,25,4,5,0,1,1,2,5,5,5,0,4,4
751,0,1,1,3,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,0,1,2,0,2,0,-1,2,2,4,1,3,0,2,5,1,1,2,5
752,0,1,0,0,2,3,5,0,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,59,2,5,0,5,0,4,2,4,4,0,4,4
753,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,48,0,4,2,3,3,3,2,0,3,2,0,3
754,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,39,1,0,0,1,0,5,5,0,5,0,4,5
755,0,1,1,0,2,3,5,0,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,2,3,3,1,1,0,60,1,0,3,4,1,4,5,5,5,2,4,0
756,0,0,0,2,3,4,0,3,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,1,4,0,0,2,4,2,3,5,3,5,5
757,0,1,0,0,2,1,1,7,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,2,2,3,5,6,0,0,20,0,1,3,0,2,4,0,4,2,4,3,2
758,0,0,0,0,2,1,1,7,56,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,1,2,2,3,5,6,0,0,-1,4,4,3,4,4,2,1,2,0,5,1,1
759,0,0,2,1,1,2,4,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,35,3,4,4,2,3,5,1,4,2,3,4,4
760,0,0,0,2,3,1,1,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,3,0,5,5,0,0,-1,3,5,0,5,1,1,1,2,2,5,0,2
761,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,3,0,5,4,2,5,1,2,0,5,1,5
762,0,1,0,0,2,3,5,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,4,5,3,4,5,3,3,3,5,0,4,3
763,0,0,2,1,0,5,2,2,125,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,1,2,5,0,2,0,-1,1,5,3,0,0,0,0,1,0,4,1,4
764,0,1,1,3,4,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,0,0,0,1,4,3,5,0,-1,4,2,2,5,4,1,1,5,4,5,3,2
765,0,1,0,0,2,1,1,7,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,2,2,3,0,5,0,0,-1,5,1,1,2,5,5,5,3,1,5,1,3
766,0,1,0,0,2,3,5,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,57,4,5,0,2,3,0,3,4,5,0,0,5
767,0,1,1,0,2,3,5,6,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,2,3,5,6,4,0,-1,2,3,1,1,2,1,3,4,1,0,5,3
768,0,1,1,3,0,5,2,6,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,1,5,6,4,0,-1,5,1,5,0,1,3,4,0,1,4,2,3
769,0,0,2,1,1,2,3,1,53,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,1,2,1,2,1,3,1,4,5,4,2,5
770,0,1,1,0,2,3,5,6,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,2,3,5,6,4,0,56,3,5,0,2,0,2,2,5,0,0,2,3
771,0,1,1,3,4,0,6,4,52,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,9,1,4,0,1,3,4,1,4,0,5,0,3
772,0,1,1,3,4,0,6,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,0,1,4,6,4,0,-1,3,0,2,5,2,3,1,4,5,3,3,0
773,0,0,2,1,0,5,2,2,124,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,1,1,2,5,0,2,0,-1,5,1,2,1,4,5,3,2,1,4,2,3
774,0,1,1,0,2,3,5,0,109,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,5,0,4,5,4,2,5,1,3,5,1,5
775,0,1,1,3,0,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,4,0,0,0,0,1,4,3,5,0,-1,4,5,0,3,2,2,3,4,2,4,1,5
776,0,0,2,1,0,5,2,2,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,1,2,2,0,2,0,3,1,2,5,5,5,1,2,2,0,1,3,5
777,0,0,0,0,2,1,1,7,112,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,2,0,1,2,2,3,5,6,0,0,-1,1,0,2,2,1,0,3,4,5,2,4,2
778,0,1,1,3,0,5,2,2,76,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,0,0,1,2,5,0,2,0,-1,5,1,4,0,5,0,1,2,2,0,4,5
779,0,1,1,3,4,0,6,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,30,5,0,0,1,2,2,4,5,3,5,1,5
780,0,0,0,2,3,1,1,7,32,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,0,5,0,0,52,4,1,3,2,1,1,2,3,0,1,4,2
781,0,1,0,0,2,3,5,0,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,59,2,1,2,4,4,1,0,2,4,3,0,3
782,0,1,1,0,2,3,5,0,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,2,3,3,1,1,0,-1,5,4,1,3,5,2,5,1,5,0,3,3
783,0,0,0,2,3,4,0,7,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,3,0,0,5,0,0,-1,4,0,3,4,3,4,3,4,0,4,1,1
784,0,1,1,3,0,5,2,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,0,1,5,6,4,0,18,0,2,3,4,5,2,4,5,2,0,0,3
785,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,39,5,1,0,3,2,1,0,1,2,5,3,0
786,0,1,0,0,2,3,5,0,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,2,2,3,3,1,1,0,57,4,2,5,2,0,5,5,3,1,2,0,3
787,0,1,1,0,2,1,1,6,29,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,0,2,2,3,5,6,4,0,-1,4,5,2,2,5,0,2,2,0,1,0,0
788,0,0,0,2,3,4,0,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,49,3,0,0,2,4,5,1,4,5,5,2,1
789,0,0,2,1,1,2,4,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,35,3,4,0,0,5,2,4,0,1,5,0,4
790,0,1,1,3,4,5,2,2,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,0,0,0,1,4,3,5,0,-1,1,4,5,3,5,5,4,1,5,4,5,3
791,0,1,1,3,0,5,2,6,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,0,0,1,5,6,4,0,-1,4,5,2,2,1,0,3,3,5,0,4,5
792,0,0,2,1,1,2,4,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,1,2,2,4,3,0,35,0,3,2,4,3,5,2,0,2,4,0,5
793,0,0,0,2,3,4,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,-1,3,4,5,4,2,3,2,4,0,5,0,4
794,0,0,0,2,3,4,0,7,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,0,0,1,1,3,0,0,5,0,0,46,2,2,3,4,5,5,5,0,5,1,2,5
795,0,0,2,1,1,2,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,4,1,2,7,0,-1,5,4,3,4,0,4,4,1,0,2,3,2
796,0,1,1,3,4,0,6,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,0,1,4,3,5,0,27,4,1,5,4,1,1,1,0,2,4,1,0
797,0,0,0,0,2,1,1,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,2,2,0,0,5,0,0,62,0,4,3,0,5,0,0,1,5,4,2,5
798,0,0,0,2,3,4,0,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,3,0,0,5,6,0,44,0,4,4,2,5,4,4,0,4,5,5,1
799,0,0,2,1,1,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,4,1,2,7,0,-1,3,3,0,3,5,4,4,5,3,4,5,5
